Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
HONORABLE	COLLINS	DOUG		O	GA09	2013	5/15/2013	8212015
Mr.	Collins	Doug		O	GA09	2013	5/15/2014	10000908
	COLLINS	HAYDEN THOMAS	JR.	O	GA11	2013	1/6/2014	8213761
	COLLINS	MICHAEL A.	JR.	O	GA10	2013	6/19/2013	8212354
Hon.	Conaway	K. Michael		A	TX11	2013	4/21/2015	10004694
HONORABLE	CONAWAY	K. MICHAEL		O	TX11	2013	5/14/2013	8212016
Mr.	Conaway	K. Michael		O	TX11	2013	8/13/2014	10000955
Mr.	Conaway	K. Michael		X	TX11	2013	5/19/2014	30000419
	CONDLEY	KERRI		D	CA42	2013	5/9/2013	8210347
HONORABLE	CONNOLLY	GERALD E.		O	VA11	2013	5/15/2013	8212018
Mr.	Connolly	Gerald E.		O	VA11	2013	5/15/2014	10001415
HONORABLE	CONYERS	JOHN	JR.	A	MI13	2013	1/31/2014	8213931
HONORABLE	CONYERS	JOHN	JR.	X	MI13	2013	5/10/2013	8210310
HONORABLE	CONYERS	JOHN	JR.	O	MI13	2013	7/31/2013	8212723
Mr.	Conyers	John	Jr.	A	MI13	2013	8/21/2014	8216441
Mr.	Conyers	John	Jr.	O	MI13	2013	8/21/2014	8216427
Mr.	Conyers	John	Jr.	X	MI13	2013	5/2/2014	8214632
HONORABLE	COOK	PAUL		X	CA08	2013	5/15/2013	8210445
HONORABLE	COOK	PAUL		O	CA08	2013	5/20/2013	8212019
Mr.	Cook	Paul		O	CA08	2013	5/6/2014	10000491
	COOMBES	MICHAEL JOHN		W	MA05	2013	8/7/2013	8212849
HONORABLE	COOPER	JIM		X	TN05	2013	5/17/2013	8210535
HONORABLE	COOPER	JIM		O	TN05	2013	6/14/2013	8212292
Mr.	Cooper	Jim		A	TN05	2013	7/2/2014	8215862
Mr.	Cooper	Jim		A	TN05	2013	8/8/2014	10003481
Mr.	Cooper	Jim		O	TN05	2013	6/16/2014	10003318
Mr.	Cooper	Jim		X	TN05	2013	5/15/2014	8214951
	COREY	MATTHEW M.		D	CT01	2013	8/8/2013	8212848
HONORABLE	COSTA	JIM		O	CA16	2013	5/15/2013	8212020
Hon.	Costa	Jim M.		A	CA16	2013	3/13/2015	10005034
Mr.	Costa	Jim M.		A	CA16	2013	9/2/2014	10004296
Mr.	Costa	Jim M.		O	CA16	2013	5/9/2014	10001062
HONORABLE	COSTELLO	JERRY F.		X	IL12	2013	1/23/2013	8209702
HONORABLE	COSTELLO	JERRY F.		T	IL12	2013	5/8/2013	8210239
HONORABLE	COTTON	TOM		X	AR04	2013	5/9/2013	8210274
HONORABLE	COTTON	TOM		O	AR04	2013	6/13/2013	8212269
Mr.	Cotton	Tom		A	AR04	2013	7/31/2014	8216136
Mr.	Cotton	Tom		O	AR04	2013	5/9/2014	8215482
HONORABLE	COURTNEY	JOE		O	CT02	2013	5/14/2013	8212021
Mr.	Courtney	Joe		O	CT02	2013	5/15/2014	10001044
	COYNE	PAUL H.	JR.	O	CA24	2013	4/22/2013	8210798
	COZAD	DAVID EDWIN		O	TX06	2013	5/22/2014	8215281
	CRAFT	THOMAS EDWARD		O	MN02	2013	8/7/2013	8212837
	CRAMER	KEVIN		A	ND00	2013	12/7/2012	8209506
HONORABLE	CRAMER	KEVIN		A	ND00	2013	6/25/2013	8212366
HONORABLE	CRAMER	KEVIN		O	ND00	2013	5/14/2013	8212022
Mr.	Cramer	Kevin		A	ND00	2013	7/10/2014	10003592
Mr.	Cramer	Kevin		A	ND00	2013	7/10/2014	10003624
Mr.	Cramer	Kevin		O	ND00	2013	4/28/2014	10001002
HONORABLE	CRAVAACK	CHIP		T	MN08	2013	2/7/2013	8209829
	CRAWFORD	DENNIS P.		O	NE01	2013	11/18/2013	8213486
HONORABLE	CRAWFORD	ERIC A. "RICK"		X	AR01	2013	5/14/2013	8210350
HONORABLE	CRAWFORD	ERIC A. "RICK"		O	AR01	2013	6/12/2013	8212250
Mr.	Crawford	Eric A. "Rick"		O	AR01	2013	6/11/2014	8215684
Mr.	Crawford	Eric A. "Rick"		X	AR01	2013	5/12/2014	8214827
HONORABLE	CRENSHAW	ANDER		A	FL04	2013	7/24/2013	8212681
HONORABLE	CRENSHAW	ANDER		O	FL04	2013	5/15/2013	8212023
Mr.	Crenshaw	Ander		A	FL04	2013	6/18/2014	10003445
Mr.	Crenshaw	Ander		O	FL04	2013	5/9/2014	10001543
HONORABLE	CRITZ	MARK S.		T	PA12	2013	2/1/2013	8209791
HONORABLE	CROWLEY	JOSEPH		O	NY14	2013	5/10/2013	8212024
Mr.	Crowley	Joseph		A	NY14	2013	7/11/2014	8215981
Mr.	Crowley	Joseph		O	NY14	2013	5/9/2014	10001196
HONORABLE	CUELLAR	HENRY		O	TX28	2013	5/15/2013	8212026
Mr.	Cuellar	Henry		O	TX28	2013	5/9/2014	10001107
HONORABLE	CULBERSON	JOHN ABNEY		A	TX07	2013	7/9/2013	8212476
HONORABLE	CULBERSON	JOHN ABNEY		O	TX07	2013	5/14/2013	8212025
Mr.	Culberson	John Abney		O	TX07	2013	5/13/2014	8215483
HONORABLE	CUMMINGS	ELIJAH E.		O	MD07	2013	5/22/2013	8212027
HONORABLE	CUMMINGS	ELIJAH E.		A	MD07	2013	5/22/2013	8212028
Mr.	Cummings	Elijah E.		A	MD07	2013	6/18/2014	10003437
Mr.	Cummings	Elijah E.		O	MD07	2013	5/14/2014	10000670
	CURBELO	CARLOS		X	FL26	2013	8/5/2013	8212800
	CURBELO	CARLOS		X	FL26	2013	10/9/2013	8213251
	CURBELO	CARLOS		O	FL26	2013	11/7/2013	8213445
HONORABLE	CURSON	DAVID A.		T	MI11	2013	2/5/2013	8209800
	DACE	CHRISTOPHER M.		D	CA04	2013	12/9/2013	8213622
	DAGNESSES	RAFAEL		O	CA26	2013	1/16/2014	8213858
HONORABLE	DAINES	STEVE		O	MT00	2013	5/15/2013	8212029
Mr.	Daines	Steve		O	MT00	2013	5/14/2014	8215488
	DANDEKAR	SWATI ARVIND		O	IA01	2013	11/6/2013	8213399
	DAVIDSON	ALLEN RAY		D	IN05	2013	1/2/2014	8213775
Hon.	Davis	Danny K.		A	IL07	2013	7/24/2014	8216108
Hon.	Davis	Danny K.		A	IL07	2013	7/24/2014	10003591
Hon.	Davis	Danny K.		O	IL07	2013	5/16/2014	10002283
Hon.	Davis	Danny K.		X	IL07	2013	5/16/2014	30000379
HONORABLE	DAVIS	DANNY K.		A	IL07	2013	7/23/2013	8212627
HONORABLE	DAVIS	DANNY K.		O	IL07	2013	5/15/2013	8212030
	DAVIS	KAREN MATHEWS		O	CA09	2013	12/18/2013	8213684
HONORABLE	DAVIS	RODNEY		O	IL13	2013	5/15/2013	8212031
Mr.	Davis	Rodney		O	IL13	2013	6/11/2014	8215687
HONORABLE	DAVIS	SUSAN A.		O	CA53	2013	5/15/2013	8212032
Mrs.	Davis	Susan A.		O	CA53	2013	5/15/2014	10001443
	DEBICELLA	DAN		O	CT04	2013	10/23/2013	8213315
HONORABLE	DEFAZIO	PETER A.		O	OR04	2013	5/7/2013	9103081
Mr.	DeFazio	Peter A.		O	OR04	2013	5/1/2014	10000882
	DEFRANCO	MARISA A.		O	MA06	2013	9/3/2013	8213058
HONORABLE	DEGETTE	DIANA		A	CO01	2013	6/27/2013	8212393
HONORABLE	DEGETTE	DIANA		O	CO01	2013	5/15/2013	8212034
Ms.	DeGette	Diana		A	CO01	2013	5/16/2014	10002646
Ms.	DeGette	Diana		A	CO01	2013	8/11/2014	10004051
Ms.	DeGette	Diana		O	CO01	2013	4/29/2014	10000787
Hon.	Delaney	John K.		A	MD06	2013	12/18/2014	9105760
HONORABLE	DELANEY	JOHN K.		X	MD06	2013	5/17/2013	8210536
HONORABLE	DELANEY	JOHN K.		O	MD06	2013	8/13/2013	8212934
Mr.	Delaney	John K.		O	MD06	2013	8/13/2014	8216302
Mr.	Delaney	John K.		X	MD06	2013	4/30/2014	8214633
HONORABLE	DELAURO	ROSA L.		O	CT03	2013	5/15/2013	8212036
Ms.	DeLauro	Rosa L.		O	CT03	2013	5/14/2014	10001103
	Delavar	Michael Robert		C	WA03	2013	2/12/2014	8214078
	DELAVAR	MICHAEL ROBERT		D	WA03	2013	12/4/2013	8213614
HONORABLE	DELBENE	SUZAN K.		A	WA01	2013	4/11/2014	8214482
HONORABLE	DELBENE	SUZAN K.		A	WA01	2013	5/15/2014	8215055
HONORABLE	DELBENE	SUZAN K.		O	WA01	2013	5/15/2013	8212035
Ms.	DelBene	Suzan K.		A	WA01	2013	7/31/2014	10003877
Ms.	DelBene	Suzan K.		O	WA01	2013	5/15/2014	10000546
	DEMAIO	CARL		X	CA52	2013	7/1/2013	8212449
	DEMAIO	CARL		O	CA52	2013	9/16/2013	8213112
	DEMARCO	PAUL		X	AL06	2013	11/26/2013	8213539
	DEMARCO	PAUL		O	AL06	2013	2/3/2014	8213939
	DEMOS	GEORGE		O	NY01	2013	12/2/2013	8213601
HONORABLE	DENHAM	JEFF		O	CA10	2013	5/15/2013	8212037
Mr.	Denham	Jeff		O	CA10	2013	8/12/2014	8216245
Mr.	Denham	Jeff		X	CA10	2013	5/12/2014	8214828
	Denney	Shawn Allen		D	IN05	2013	1/31/2014	40000002
	DENNIS	JOHN		D	CA08	2013	10/3/2013	8213320
HONORABLE	DENT	CHARLES W.		X	PA15	2013	5/9/2013	8210255
HONORABLE	DENT	CHARLES W.		O	PA15	2013	7/17/2013	8212615
Mr.	Dent	Charles W.		O	PA15	2013	8/11/2014	8216246
Mr.	Dent	Charles W.		X	PA15	2013	5/2/2014	8214634
	DENTON	JAMES F.	JR.	D	FL12	2013	10/9/2013	8213321
HONORABLE	DESANTIS	RON		A	FL06	2013	7/17/2013	8212553
HONORABLE	DESANTIS	RON		O	FL06	2013	5/15/2013	8212038
Mr.	DeSantis	Ron		O	FL06	2013	5/12/2014	8215484
HONORABLE	DESJARLAIS	SCOTT		O	TN04	2013	5/15/2013	8212039
Mr.	DesJarlais	Scott		O	TN04	2013	5/14/2014	10001468
HONORABLE	DEUTCH	THEODORE E.		O	FL21	2013	5/15/2013	8212040
Mr.	Deutch	Theodore E.		A	FL21	2013	7/16/2014	8216024
Mr.	Deutch	Theodore E.		O	FL21	2013	5/20/2014	8215485
HONORABLE	DIAZ-BALART	MARIO		O	FL25	2013	5/15/2013	8211958
Mr.	Diaz-Balart	Mario		O	FL25	2013	5/8/2014	10001549
HONORABLE	DICKS	NORMAN DEVALOIS		T	WA06	2013	12/31/2012	8209579
	DIETZ	MATTHEW H.		O	PA17	2013	6/13/2013	8212263
	DIETZEL	PAUL	II	X	LA06	2013	6/20/2013	9103156
	DIETZEL	PAUL	II	O	LA06	2013	8/1/2013	8212750
HONORABLE	DINGELL	JOHN D.		O	MI12	2013	5/15/2013	8212041
Mr.	Dingell	John D.		A	MI12	2013	7/31/2014	10003733
Mr.	Dingell	John D.		O	MI12	2013	5/15/2014	10000894
HONORABLE	DOGGETT	LLOYD		X	TX35	2013	5/17/2013	8210537
HONORABLE	DOGGETT	LLOYD		O	TX35	2013	8/9/2013	8212841
Mr.	Doggett	Lloyd		O	TX35	2013	7/14/2014	10000764
Mr.	Doggett	Lloyd		X	TX35	2013	5/7/2014	8214793
HONORABLE	DOLD	ROBERT		T	IL10	2013	2/14/2013	8209865
	DOLD	ROBERT JAMES	JR.	A	IL10	2013	5/9/2014	8214868
	DOLD	ROBERT JAMES	JR.	O	IL10	2013	6/21/2013	8212371
	DOMINO	CARL J.		X	FL18	2013	8/5/2013	8212801
	DOMINO	CARL J.		A	FL18	2013	1/3/2014	8213770
	DOMINO	CARL J.		O	FL18	2013	11/14/2013	8213487
HONORABLE	DONNELLY	JOE		A	IN02	2013	9/12/2013	8213109
	DOUGLAS	JOHN F.		D	GA10	2013	3/7/2013	8209938
HONORABLE	DOYLE	MICHAEL F.		O	PA14	2013	5/14/2013	8212042
Mr.	Doyle	Michael F.		O	PA14	2013	5/12/2014	10001595
HONORABLE	DREIER	DAVID		X	CA26	2013	1/17/2013	8209683
HONORABLE	DREIER	DAVID		T	CA26	2013	5/8/2013	8210240
HONORABLE	DREIER	DAVID		T	CA26	2013	4/29/2013	8210186
HONORABLE	DUCKWORTH	TAMMY		A	IL08	2013	7/8/2014	8215922
HONORABLE	DUCKWORTH	TAMMY		A	IL08	2013	7/8/2014	8215923
HONORABLE	DUCKWORTH	TAMMY		O	IL08	2013	5/15/2013	8212043
Ms.	Duckworth	Tammy		A	IL08	2013	8/11/2014	10004057
Ms.	Duckworth	Tammy		A	IL08	2013	11/20/2014	10004622
Ms.	Duckworth	Tammy		O	IL08	2013	5/14/2014	10000342
Hon.	Duffy	Sean P.		A	WI07	2013	3/30/2015	9106228
HONORABLE	DUFFY	SEAN P.		X	WI07	2013	5/16/2013	8210446
HONORABLE	DUFFY	SEAN P.		O	WI07	2013	8/7/2013	8212842
Mr.	Duffy	Sean P.		A	WI07	2013	8/14/2014	8216340
Mr.	Duffy	Sean P.		O	WI07	2013	8/13/2014	8216303
Mr.	Duffy	Sean P.		X	WI07	2013	5/8/2014	8214794
	Duhon	Maurice		D	TX18	2013	5/22/2014	8215426
	DUKE	GREGORY PAUL		D	GA02	2013	5/21/2013	8210756
	DUKE	GREGORY PAUL		O	GA02	2013	9/10/2014	8216601
	DUNBAR	FORREST		O	AK00	2013	10/2/2013	8213184
HONORABLE	DUNCAN	JEFF		O	SC03	2013	5/15/2013	8212044
HONORABLE	DUNCAN	JEFF		A	SC03	2013	7/18/2013	8212616
Mr.	Duncan	Jeff		O	SC03	2013	5/10/2014	10001017
Hon.	Duncan	John J.	Jr.	O	TN02	2013	5/8/2014	8215486
HONORABLE	DUNCAN	JOHN J.	JR.	O	TN02	2013	5/7/2013	8212045
	DUNEC	MARK S.		O	NJ11	2013	1/25/2013	8209724
	DUNN	MATTHEW ELLIOT		O	WV02	2013	3/7/2013	8209944
	EAGLETON	CLIFFORD J.		O	IL02	2013	10/23/2013	8213319
	ECKLES	SHAWN		D	NC09	2013	4/5/2013	9102241
HONORABLE	EDWARDS	DONNA F.		O	MD04	2013	5/9/2013	9103148
Ms.	Edwards	Donna F.		O	MD04	2013	5/9/2014	10001510
	EGGMAN	MICHAEL RAY		D	CA10	2013	4/25/2013	8210155
	EGGMAN	MICHAEL RAY		O	CA10	2013	7/8/2013	8212499
	EHRLICH	JESSICA D.		X	FL13	2013	5/20/2013	8210689
	EHRLICH	JESSICA D.		O	FL13	2013	7/2/2013	8212439
	ELDER	BRUCE ANDREW		O	VA06	2013	5/31/2013	9103130
	ELDRIDGE	SEAN		O	NY19	2013	5/15/2013	8210774
	ELLIS	BRIAN ROBERT		X	MI03	2013	11/7/2013	8213410
HONORABLE	ELLISON	KEITH		O	MN05	2013	5/7/2013	8212047
HONORABLE	ELLISON	KEITH		A	MN05	2013	7/8/2013	8212477
Mr.	Ellison	Keith Maurice		O	MN05	2013	5/12/2014	10000742
HONORABLE	ELLMERS	RENEE L.		X	NC02	2013	5/17/2013	8210538
HONORABLE	ELLMERS	RENEE L.		O	NC02	2013	9/10/2013	8213103
Mrs.	Ellmers	Renee L.		O	NC02	2013	5/15/2014	10002580
HONORABLE	EMERSON	JO ANN		T	MO08	2013	2/21/2013	8209886
	EMKEN	ELIZABETH		O	CA11	2013	10/9/2013	8213199
	EMMER	THOMAS EARL	JR.	O	MN06	2013	8/22/2013	8213059
	ENDEAN-SINGH	LESLIE		O	NM02	2013	10/24/2013	8213317
HONORABLE	ENGEL	ELIOT L.		O	NY16	2013	5/15/2013	8212048
Mr.	Engel	Eliot L.		O	NY16	2013	5/15/2014	10002132
	ENRIGHT	JEAN L.		X	FL20	2013	9/18/2013	8213139
	ENRIGHT	JEAN L.		O	FL20	2013	12/27/2013	8213725
	ENYART	DOUGLAS ALLEN		D	MO08	2013	4/17/2013	8210126
	ENYART	DOUGLAS ALLEN		O	MO08	2013	5/14/2013	8210402
HONORABLE	ENYART	WILLIAM L.		O	IL12	2013	5/14/2013	8212049
HONORABLE	ENYART	WILLIAM L.		A	IL12	2013	7/11/2014	8216013
HONORABLE	ENYART	WILLIAM L.		A	IL12	2013	6/13/2013	8212270
HONORABLE	ENYART	WILLIAM L.		A	IL12	2013	7/19/2013	8212630
Mr.	Enyart	William L.		O	IL12	2013	7/11/2014	10001556
Mr.	Enyart	William L.		X	IL12	2013	5/16/2014	9105217
HONORABLE	ESHOO	ANNA G.		O	CA18	2013	4/18/2013	8212050
Ms.	Eshoo	Anna G.		A	CA18	2013	7/10/2014	8215982
Ms.	Eshoo	Anna G.		O	CA18	2013	4/29/2014	8215487
	ESPAILLAT	ADRIANO		A	NY13	2013	3/10/2014	9105049
	ESPAILLAT	ADRIANO		O	NY13	2013	2/27/2014	9105051
HONORABLE	ESTY	ELIZABETH H.		A	CT05	2013	8/28/2013	8213068
HONORABLE	ESTY	ELIZABETH H.		X	CT05	2013	5/14/2013	8210351
HONORABLE	ESTY	ELIZABETH H.		X	CT05	2013	6/20/2013	9103158
HONORABLE	ESTY	ELIZABETH H.		O	CT05	2013	6/21/2013	8212367
Ms.	Esty	Elizabeth H.		A	CT05	2013	8/29/2014	8216489
Ms.	Esty	Elizabeth H.		O	CT05	2013	6/12/2014	10001843
Ms.	Esty	Elizabeth H.		X	CT05	2013	5/19/2014	30000421
	EVANS	JIM		D	MO07	2013	11/22/2013	8213544
	EVANS	MERVIN LEON		D	CA33	2013	11/25/2013	8213545
Mr.	Faleomavaega	Eni F. H.		O	AQ00	2013	5/14/2014	8215490
HONORABLE	FALEOMAVAEGA	ENI F.H.		O	AS00	2013	5/13/2013	8212051
	FAPARUSI	OLUYOMI	SR.	D	TN04	2013	7/1/2013	8212461
	FAPARUSI	OLUYOMI	SR.	X	TN04	2013	9/9/2013	8213093
	FAPARUSI	OLUYOMI	SR.	O	TN04	2013	11/7/2013	8213446
	FAREED	JUSTIN		O	CA24	2013	12/4/2013	8213602
Hon.	Farenthold	Blake		A	TX27	2013	12/22/2014	10004625
HONORABLE	FARENTHOLD	BLAKE		X	TX27	2013	5/22/2013	8210695
HONORABLE	FARENTHOLD	BLAKE		A	TX27	2013	10/16/2013	8213237
HONORABLE	FARENTHOLD	BLAKE		O	TX27	2013	8/21/2013	8212993
Mr.	Farenthold	Blake		O	TX27	2013	8/12/2014	10002707
Mr.	Farenthold	Blake		X	TX27	2013	5/16/2014	9105218
Hon.	Farr	Sam		A	CA20	2013	7/21/2015	10006391
Hon.	Farr	Sam		A	CA20	2013	7/21/2015	10008275
HONORABLE	FARR	SAM		A	CA20	2013	5/22/2014	8215256
HONORABLE	FARR	SAM		O	CA20	2013	5/15/2013	8212052
Mr.	Farr	Sam		A	CA20	2013	7/9/2014	10003512
Mr.	Farr	Sam		O	CA20	2013	5/14/2014	10001597
HONORABLE	FATTAH	CHAKA		O	PA02	2013	5/15/2013	8212053
Mr.	Fattah	Chaka		O	PA02	2013	5/14/2014	10001703
	FECTEAU	BRIAN		O	IN07	2013	8/9/2013	8212854
	FELDER	CASSIE ERIN		O	LA06	2013	11/27/2013	9103185
	FESTERSEN	PETE		X	NE02	2013	11/18/2013	8213494
	FINCHER	CHAD		O	AL01	2013	8/1/2013	8212751
HONORABLE	FINCHER	STEPHEN LEE		O	TN08	2013	5/9/2013	8212055
Mr.	Fincher	Stephen Lee		O	TN08	2013	7/17/2014	8216025
Mr.	Fincher	Stephen Lee		X	TN08	2013	5/13/2014	8214885
HONORABLE	FITZPATRICK	MICHAEL G.		O	PA08	2013	5/15/2013	8212056
Mr.	Fitzpatrick	Michael G.		O	PA08	2013	5/20/2014	10000398
Mr.	Fitzpatrick	Michael G.		X	PA08	2013	5/15/2014	30000286
	FJELD	LAURA		O	NC06	2013	9/18/2013	8213124
HONORABLE	FLAKE	JEFF		E	AZ06	2013	3/5/2013	8209941
	FLANEGAN	CHARLES EDWARD	JR.	O	GA13	2013	5/21/2014	8215170
HONORABLE	FLEISCHMANN	CHARLES J. "CHUCK"		O	TN03	2013	5/15/2013	8212054
Mr.	Fleischmann	Charles J. "Chuck"		O	TN03	2013	5/14/2014	8215682
HONORABLE	FLEMING	JOHN		A	LA04	2013	5/14/2014	8215056
HONORABLE	FLEMING	JOHN		O	LA04	2013	5/8/2013	8212057
Mr.	Fleming	John		O	LA04	2013	5/14/2014	10000768
Hon.	Flores	Bill		A	TX17	2013	4/2/2015	9106260
Hon.	Flores	Bill		A	TX17	2013	4/2/2015	10005124
HONORABLE	FLORES	BILL		X	TX17	2013	4/15/2013	8210106
HONORABLE	FLORES	BILL		O	TX17	2013	8/13/2013	8212878
HONORABLE	FLORES	BILL		A	TX17	2013	10/7/2013	8213207
Mr.	Flores	Bill		A	TX17	2013	8/12/2014	10004087
Mr.	Flores	Bill		A	TX17	2013	8/13/2014	8216304
Mr.	Flores	Bill		O	TX17	2013	8/12/2014	10000549
Mr.	Flores	Bill		X	TX17	2013	4/14/2014	30000045
HONORABLE	FORBES	J. RANDY		X	VA04	2013	5/17/2013	8210539
HONORABLE	FORBES	J. RANDY		O	VA04	2013	8/2/2013	8212725
Mr.	Forbes	J. Randy		O	VA04	2013	8/12/2014	8216247
Mr.	Forbes	J. Randy		X	VA04	2013	5/8/2014	8214795
HONORABLE	FORTENBERRY	JEFF		O	NE01	2013	5/15/2013	8212058
Mr.	Fortenberry	Jeff		O	NE01	2013	5/15/2014	10002382
HONORABLE	FOSTER	BILL		O	IL11	2013	5/8/2013	8212059
Mr.	Foster	Bill William		O	IL11	2013	5/8/2014	10001554
	FOUST	JOHN		X	VA10	2013	1/15/2014	8213872
	FOUST	JOHN		X	VA10	2013	3/13/2014	9105098
HONORABLE	FOXX	VIRGINIA		X	NC05	2013	5/17/2013	8210540
HONORABLE	FOXX	VIRGINIA		O	NC05	2013	7/30/2013	8212699
Ms.	Foxx	Virginia		O	NC05	2013	5/14/2014	10000806
HONORABLE	FRANK	BARNEY		T	MA04	2013	4/15/2013	8210088
HONORABLE	FRANKEL	LOIS		X	FL22	2013	5/22/2013	8210696
HONORABLE	FRANKEL	LOIS		O	FL22	2013	6/3/2013	8212135
Ms.	Frankel	Lois		A	FL22	2013	8/8/2014	10004012
Ms.	Frankel	Lois		O	FL22	2013	5/15/2014	10001204
HONORABLE	FRANKS	TRENT		O	AZ08	2013	5/15/2013	8212060
Mr.	Franks	Trent		O	AZ08	2013	5/15/2014	8215492
	FRASIER	BENJAMIN	JR.	D	SC01	2013	11/13/2013	8213496
	FREEMAN	APRIL JUNE		D	FL19	2013	2/27/2013	8209903
	FREEMAN	APRIL JUNE		O	FL19	2013	1/16/2014	8213860
HONORABLE	FRELINGHUYSEN	RODNEY P.		O	NJ11	2013	5/15/2013	8212061
Mr.	Frelinghuysen	Rodney P.		O	NJ11	2013	5/14/2014	8215491
	FRESE	MICHAEL HARRY		A	NM01	2013	2/28/2014	9105053
	FRESE	MICHAEL HARRY		O	NM01	2013	1/10/2014	8213859
Hon.	Fudge	Marcia L.		A	OH11	2013	3/17/2015	9106195
HONORABLE	FUDGE	MARCIA L.		O	OH11	2013	5/14/2013	8212062
Ms.	Fudge	Marcia L.		A	OH11	2013	9/4/2014	8216488
Ms.	Fudge	Marcia L.		O	OH11	2013	5/15/2014	10001275
	FUEHR	BOB		O	UT04	2013	12/2/2013	8213603
HONORABLE	GABBARD	TULSI		X	HI02	2013	5/10/2013	8210314
HONORABLE	GABBARD	TULSI		A	HI02	2013	9/12/2013	8213110
HONORABLE	GABBARD	TULSI		O	HI02	2013	8/13/2013	8212879
HONORABLE	GABBARD	TULSI		A	HI02	2013	9/23/2014	9105415
Ms.	Gabbard	Tulsi		A	HI02	2013	7/28/2014	8216109
Ms.	Gabbard	Tulsi		A	HI02	2013	8/4/2014	8216183
Ms.	Gabbard	Tulsi		A	HI02	2013	9/23/2014	9105422
Ms.	Gabbard	Tulsi		O	HI02	2013	6/9/2014	8215675
Ms.	Gabbard	Tulsi		X	HI02	2013	5/19/2014	9105249
	GAINER	GLEN	III	O	WV01	2013	12/11/2013	8213652
HONORABLE	GALLEGLY	ELTON		T	CA24	2013	1/28/2013	8209733
HONORABLE	GALLEGO	PETE P.		X	TX23	2013	5/17/2013	8210541
HONORABLE	GALLEGO	PETE P.		O	TX23	2013	8/8/2013	8212843
Mr.	Gallego	Pete P.		O	TX23	2013	8/12/2014	10002600
Mr.	Gallego	Pete P.		X	TX23	2013	5/19/2014	30000460
Mr.	Gallego	Pete P.		X	TX23	2013	7/2/2014	30000698
	Gallot	Rick		W	LA05	2013		8214056
	GAMBLE	VENICE JAYMES	II	D	CA29	2013	5/1/2013	8210194
	GAMBLE	VENICE JAYMES	II	O	CA29	2013	5/31/2013	9103131
	GANDOLFO	ANGELA MARIE		D	NJ04	2013	11/22/2013	8213546
Hon.	Garamendi	John		A	CA03	2013	3/27/2015	9106225
HONORABLE	GARAMENDI	JOHN		O	CA03	2013	5/15/2013	8212064
Mr.	Garamendi	John		A	CA03	2013	8/5/2014	8216184
Mr.	Garamendi	John		O	CA03	2013	5/10/2014	10001792
HONORABLE	GARCIA	JOE		X	FL26	2013	5/14/2013	8210352
HONORABLE	GARCIA	JOE		O	FL26	2013	8/14/2013	8212961
Mr.	Garcia	Joe		O	FL26	2013	5/15/2014	8215493
	GARCIA	MARILINDA		O	NH02	2013	1/10/2014	8213861
HONORABLE	GARDNER	CORY		O	CO04	2013	5/15/2013	8212063
Mr.	Gardner	Cory		A	CO04	2013	6/26/2014	8215849
Mr.	Gardner	Cory		A	CO04	2013	7/31/2014	8216138
Mr.	Gardner	Cory		O	CO04	2013	5/15/2014	8215494
HONORABLE	GARRETT	SCOTT		O	NJ05	2013	5/15/2013	8212065
Mr.	Garrett	Scott		O	NJ05	2013	5/15/2014	8215495
	GARRISON	JENNIFER D.		O	OH06	2013	8/1/2013	8212752
	GEDDES	GERALD RUSSELL		O	VA11	2013	9/5/2013	8213071
DR.	GEORGE	ROBET WILBURN		D	MO08	2013	7/19/2013	8212665
HONORABLE	GERLACH	JIM		O	PA06	2013	5/15/2013	8212067
Mr.	Gerlach	Jim		O	PA06	2013	5/8/2014	8215496
	GERRARD	GARY		X	GA10	2013	5/20/2013	8210690
	GERRARD	GARY		O	GA10	2013	7/18/2013	8212624
	GERSON	DAVID ADAM		O	MN02	2013	4/10/2013	8210099
HONORABLE	GIBBS	BOB		O	OH07	2013	5/7/2013	8212066
Mr.	Gibbs	Bob		O	OH07	2013	5/5/2014	10000366
HONORABLE	GIBSON	CHRISTOPHER P.		O	NY19	2013	5/14/2013	8212068
Mr.	Gibson	Christopher P.		O	NY19	2013	5/12/2014	8215497
	GIDNER	BRUCE ALLEN		D	MI00	2013	1/30/2013	8209769
HONORABLE	GINGREY	PHIL		A	GA11	2013	9/27/2013	8213144
HONORABLE	GINGREY	PHIL		X	GA11	2013	5/16/2013	8210447
HONORABLE	GINGREY	PHIL		X	GA11	2013	7/19/2013	8212654
HONORABLE	GINGREY	PHIL		O	GA11	2013	8/13/2013	8212880
Mr.	Gingrey	Phil		A	GA11	2013	11/19/2014	9105664
Mr.	Gingrey	Phil		O	GA11	2013	8/11/2014	10004022
Mr.	Gingrey	Phil		X	GA11	2013	5/16/2014	9105219
Mr.	Gingrey	Phil		X	GA11	2013	6/19/2014	8215797
	GLOVER	KEVIN		W	MI01	2013	10/30/2013	8213365
	GOEL	MANJU		O	IL08	2013	10/30/2013	8213353
HONORABLE	GOHMERT	LOUIE		A	TX01	2013	8/1/2013	8212724
HONORABLE	GOHMERT	LOUIE		O	TX01	2013	5/15/2013	8212069
Mr.	Gohmert	Louie		O	TX01	2013	5/23/2014	8215499
	GOLLIN	GEORGE		O	IL13	2013	8/19/2012	8213017
