Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Conaway	K. Michael		P	TX11	2019	10/8/2019	20012439
Hon.	Conaway	K. Michael		P	TX11	2019	11/12/2019	20012595
Hon.	Conaway	K. Michael		P	TX11	2019	12/16/2019	20013776
	Conaway	Robert Dean		C	CA08	2019	1/6/2020	8216846
	Conforti	Christine Marie		A	NJ04	2019	8/27/2019	10029278
	Conforti	Christine Marie		C	NJ04	2019	8/26/2019	10029247
	Conforti	Christine Marie		D	NJ04	2019	9/5/2019	9115364
Hon.	Connolly	Gerald E.		P	VA11	2019	1/11/2019	20010997
Hon.	Connolly	Gerald E.		P	VA11	2019	4/10/2019	20011436
Hon.	Connolly	Gerald E.		P	VA11	2019	4/27/2019	20011534
Hon.	Connolly	Gerald E.		P	VA11	2019	7/2/2019	20011922
Hon.	Connolly	Gerald E.		P	VA11	2019	10/3/2019	20012414
	Connolly	Matthew D.		C	PA17	2019	1/16/2020	10032458
	Conole	Francis		C	NY24	2019	5/14/2019	10027734
	Cookingham	Kevin		C	CA16	2019	7/24/2019	10028770
	Cooper	James L.	III	D	GA08	2019	3/3/2020	8217041
	Cooper	Scott		C	NC02	2019	6/10/2019	10027477
	Cooper	Scott		X	NC02	2019	5/16/2019	30005556
	Cornejo	David Neil		D	HI02	2019	10/9/2019	40001678
	Cornwell	Stephen		C	NY22	2019	8/16/2019	9115305
	Cortes Barragan	Rodolfo		C	CA40	2019	10/31/2019	10029841
Hon.	Costello	Ryan A.		T	PA06	2019	1/31/2019	9114346
Mrs.	Cottrell	Dana		C	FL11	2019	4/27/2019	10026331
	Courser	Amy Ryan		D	OR05	2019	1/8/2020	40001815
	Courser	Amy Ryan		X	OR05	2019	10/2/2019	30006171
	Covert	Michael		C	SC01	2019	2/6/2019	10025152
Mr.	Cowen	Martin Lindsey	III	A	GA13	2019	5/13/2019	10027470
Mr.	Cowen	Martin Lindsey	III	C	GA13	2019	5/2/2019	10026479
	Cox	Chris		X	SC01	2019	8/16/2019	9115294
	Cox	Donald Raymond		C	NC03	2019	5/30/2019	9114927
	Cox	Thomas Phillip		D	VA01	2019	1/13/2020	40001819
Mr.	Cox	TJ John (Tj)		P	CA21	2019	11/27/2019	20012643
	Crafts	Dale		C	ME02	2019	2/21/2020	8217001
Hon.	Craig	Angela Dawn		P	MN02	2019	7/12/2019	9115136
Hon.	Craig	Angela Dawn		P	MN02	2019	9/26/2019	9115439
Hon.	Cramer	Kevin		E	ND00	2019	1/30/2019	9114341
	Creviere	Jean-Michel		D	MI02	2019	9/23/2019	40001657
	Cripe	Mark		C	CA25	2019	5/30/2019	10028217
Hon.	Crowley	Joseph		T	NY14	2019	4/3/2019	10025036
Hon.	Crowley	Joseph		X	NY14	2019	1/9/2019	30005013
	Crumpacker	Jimmy		X	OR02	2019	1/24/2020	30007322
	Cruz	Erin		D	CA36	2019	2/24/2020	40002879
	Cruz	Israel		D	NY14	2019	8/26/2019	40001625
	Cruz	Israel Ortega		C	NY14	2019	10/24/2019	10029780
Mrs.	Cruz	Johsira C.		C	GA04	2019	3/9/2020	8217066
Hon.	Culberson	John Abney		T	TX07	2019	2/1/2019	9114345
	Cummings	John C.		C	NY14	2019	9/22/2019	10029185
	Cummings	John C.		X	NY14	2019	9/4/2019	30006122
	Cunningham	Logan S.		D	SC01	2019	7/8/2019	9115119
	Cunningham	Logan S.		D	SC01	2019	7/17/2019	40001578
	Cunningham	Ryan Barrett		C	CA52	2019	10/22/2019	10029766
Hon.	Curbelo	Carlos		T	FL26	2019	5/6/2019	10025066
Hon.	Curbelo	Carlos		X	FL26	2019	1/30/2019	30005036
	Curtis	Clint		C	FL06	2019	7/31/2019	9115220
	Curtis	Jon		D	TX31	2019	6/18/2019	9115074
	Cutcher	William L.		D	CO02	2019	12/6/2019	8216794
	Da Rosa	Victor Garcia		C	FL21	2019	8/18/2019	10028532
	Da Rosa	Victor Garcia		X	FL21	2019	6/19/2019	30005988
	D'Abrosca	Peter		C	NC07	2019	11/5/2019	10029886
	Dalrymple	Jon	Jr.	D	NJ05	2019	7/3/2019	40001564
	Daly	Andrew Oren		C	TX35	2019	11/13/2019	10029755
	Daniel	Stephen		C	TX06	2019	8/9/2019	10029004
	Daniels	Teddy		C	PA08	2019	12/8/2019	10031217
	D'Arrigo	Melanie		C	NY03	2019	10/13/2019	10029057
	D'Arrigo	Melanie		X	NY03	2019	8/20/2019	30006103
	D'Arrigo	Melanie		X	NY03	2019	10/16/2019	30006189
Mr.	Darwish	Rush		C	IL03	2019	12/2/2019	8216779
	Daugherty	Kimberly Marie		D	VA05	2019	8/12/2019	40001605
	Daugherty	Kimberly Marie		W	VA05	2019		8216863
	Daugherty	Kimberly Marie		X	VA05	2019	9/20/2019	9115408
	Davis	Christy		C	KS01	2019	1/3/2020	10032373
	Davis	Morris D.		C	NC11	2019	1/1/2020	10032361
	Davis	Roderick		C	NC12	2019	6/26/2019	10028599
Hon.	Davis	Susan A.		P	CA53	2019	2/7/2019	20011093
Hon.	Davis	Susan A.		P	CA53	2019	4/9/2019	20011387
Hon.	Davis	Susan A.		P	CA53	2019	7/9/2019	20011872
Hon.	Davis	Susan A.		P	CA53	2019	7/30/2019	20012034
Hon.	Davis	Susan A.		P	CA53	2019	11/22/2019	20012623
	Davis	Wendy		C	TX21	2019	10/19/2019	10029678
	Davis	Wendy		X	TX21	2019	9/9/2019	9115362
	De La Fuente	Ricardo		C	CA21	2019	1/6/2020	10032395
	De La Fuente	Ricardo		C	CA53	2019	12/23/2019	10032317
	De La Fuente	Ricardo		C	TX27	2019	1/11/2020	10032432
	De La Fuente	Ricardo		W	CA53	2019	1/8/2020	6667
	De Luca	Francis X.		C	NC03	2019	3/29/2019	10025397
	Dean	Robert Vance		D	GA08	2019	2/26/2020	8217017
	Debello	James		C	CA52	2019	1/23/2020	10031121
	Debello	James		X	CA52	2019	12/2/2019	30006250
	Deegan	Donna		C	FL04	2019	3/11/2020	10034718
	Deegan	Donna		X	FL04	2019	12/12/2019	8216812
Hon.	Delaney	John K.		X	MD06	2019	2/12/2019	9114384
Hon.	DelBene	Suzan K.		P	WA01	2019	1/15/2019	20010939
Hon.	DelBene	Suzan K.		P	WA01	2019	2/18/2019	20011096
Hon.	DelBene	Suzan K.		P	WA01	2019	3/15/2019	20011247
Hon.	DelBene	Suzan K.		P	WA01	2019	4/12/2019	20011381
Hon.	DelBene	Suzan K.		P	WA01	2019	5/8/2019	20011611
Hon.	DelBene	Suzan K.		P	WA01	2019	6/15/2019	20011777
Hon.	DelBene	Suzan K.		P	WA01	2019	7/16/2019	20011949
Hon.	DelBene	Suzan K.		P	WA01	2019	8/14/2019	20012107
Hon.	DelBene	Suzan K.		P	WA01	2019	9/15/2019	20012247
Hon.	DelBene	Suzan K.		P	WA01	2019	10/15/2019	20012413
Hon.	DelBene	Suzan K.		P	WA01	2019	11/14/2019	20012549
Hon.	DelBene	Suzan K.		P	WA01	2019	12/15/2019	20012686
	Delgado	Jorge		C	MD01	2019	10/1/2019	10029575
	Delices	Patrick		D	NY15	2019	11/14/2019	8216693
	DeMaio	Carl		C	CA50	2019	12/1/2019	10029169
	Demaio	Carl		X	CA50	2019	9/10/2019	9115361
Hon.	Denham	Jeff		T	CA10	2019	4/26/2019	10025077
Hon.	Denham	Jeff		X	CA10	2019	1/11/2019	9114293
	Denney	Audrey L.		C	CA01	2019	4/24/2019	10026222
Mr.	Dennis	John		C	CA12	2019	10/24/2019	10029785
	Depalma	Raffaele Santino		C	MA05	2019	4/17/2019	10025981
	Depasquale	Eugene		C	PA10	2019	7/26/2019	10028854
	Desantis	Edward J.		A	PA16	2019	11/4/2019	10029878
	Desantis	Edward J.		C	PA16	2019	11/4/2019	10029876
Hon.	Deutch	Theodore E.		P	FL22	2019	2/27/2019	20011114
Hon.	Deutch	Theodore E.		P	FL22	2019	8/4/2019	20012043
	Diaz	Ruben Rev	Sr.	C	NY15	2019	5/15/2019	10026260
	Dibono	Matthew C.		D	NY06	2019	5/16/2019	40001497
	DiBono	Matthew C.		D	NY06	2019	5/24/2019	9114896
	DiBono	Matthew C.		W	NY06	2019	7/8/2019	6624
Mr.	Dickerson	Cameron Drew		D	VA09	2019	2/25/2020	8217013
	Dickinson	Gerald		C	PA18	2019	5/12/2019	10027249
Dr.	Dietzen	Chuck		C	IN05	2019	10/24/2019	10029762
	Dillon	James J.		D	NY14	2019	11/14/2019	8216694
	Dina	Dominick Andrew	Sr.	C	TX20	2019	9/30/2019	10029542
Hon.	Dingell	Debbie		P	MI12	2019	1/2/2019	20010926
Hon.	Dingell	Debbie		P	MI12	2019	1/16/2019	20011012
Hon.	Dingell	Debbie		P	MI12	2019	4/14/2019	20011420
Hon.	Dingell	Debbie		P	MI12	2019	4/17/2019	20011483
Hon.	Dingell	Debbie		P	MI12	2019	4/18/2019	20011485
Hon.	Dingell	Debbie		P	MI12	2019	5/22/2019	20011724
Hon.	Dingell	Debbie		P	MI12	2019	6/6/2019	20011778
Hon.	Dingell	Debbie		P	MI12	2019	6/14/2019	20011830
Hon.	Dingell	Debbie		P	MI12	2019	6/27/2019	20011898
Hon.	Dingell	Debbie		P	MI12	2019	11/15/2019	20012607
	Dirisio	Dana		X	NJ05	2019	1/7/2020	30007290
	Disanto	Delina		C	AZ04	2019	5/27/2019	10028175
	Dodds	Philip Benjamin		C	FL03	2019	9/6/2019	10029317
Hon.	Doggett	Lloyd		P	TX35	2019	1/7/2019	20010967
Hon.	Doggett	Lloyd		P	TX35	2019	3/6/2019	20011252
Hon.	Doggett	Lloyd		P	TX35	2019	4/3/2019	20011386
Hon.	Doggett	Lloyd		P	TX35	2019	5/7/2019	20011625
Hon.	Doggett	Lloyd		P	TX35	2019	6/6/2019	20011804
Hon.	Doggett	Lloyd		P	TX35	2019	7/5/2019	20011938
Hon.	Doggett	Lloyd		P	TX35	2019	8/15/2019	20012175
Hon.	Doggett	Lloyd		P	TX35	2019	9/6/2019	20012278
Hon.	Doggett	Lloyd		P	TX35	2019	10/7/2019	20012431
Hon.	Doggett	Lloyd		P	TX35	2019	11/4/2019	20012544
Hon.	Doggett	Lloyd		P	TX35	2019	12/9/2019	20012725
	Donnelly	Timothy M.		C	CA08	2019	11/10/2019	10029960
Hon.	Donovan	Daniel M.	Jr.	T	NY11	2019	3/4/2019	10025125
Hon.	Donovan	Daniel M.	Jr.	X	NY11	2019	1/31/2019	30005040
	Dooling	Joe		C	MT00	2019	8/5/2019	10028764
	Dooling	Joe		X	MT00	2019	7/23/2019	30006054
	Dorazio	Royce		D	CA30	2019	11/27/2019	8216770
Mr.	Dorris	Dale William	II	D	IN09	2019	1/8/2020	40001813
	Doyle	Matthew		D	CA11	2019	2/26/2020	8217018
	Driskell	Gretchen		C	MI07	2019	2/5/2020	10033598
	Dudenhoefer	David Anthony		C	MI13	2019	12/16/2019	10031196
	Duenas	Angelica Maria		D	CA29	2019	9/30/2019	9115448
Hon.	Duffy	Sean P.		T	WI07	2019	10/17/2019	10029708
	Dumdei	Mark		W		2019		8216707
	Duncan	Darren		C	IL15	2019	2/17/2020	10032341
	Duncan	Darren		X	IL15	2019	1/9/2020	30007302
Hon.	Duncan	John J.	Jr.	T	TN02	2019	1/30/2019	9114335
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2019	2/7/2019	20011082
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2019	9/30/2019	20012379
Hon.	Dunn	Neal Patrick MD, Facs		P	FL02	2019	12/11/2019	20012727
	Dunson	Leo		C	NV04	2019	1/18/2020	10032431
	Dunson	Leo		X	NV04	2019	1/24/2020	30007320
	Duran	Crisanta Desirae		C	CO01	2019	7/8/2019	10028683
	Duran	Crisanta Desirae		X	CO01	2019	5/17/2019	9114707
	Duvall	Joshua		C	NJ01	2019	11/4/2019	10029859
	Duvall	Joshua		D	NJ01	2019	11/14/2019	8216695
	Eagle	Dane		C	FL19	2019	3/5/2020	10031189
	Eagle	Dane		X	FL19	2019	12/10/2019	30006268
	Earley	Billy		C	CA44	2019	10/10/2019	10029679
	Earley	Billy		D	CA44	2019	10/21/2019	9115504
	Early	Eric		C	CA28	2019	11/18/2019	8216710
	Eastman	Kara		C	NE02	2019	5/8/2019	9114632
	Edwards	Janet		X	FL07	2019	6/12/2019	30005937
	Egriu	Emin Eddie Mr		D	NY26	2019	11/22/2019	8216763
	Ehr	Phillip Charles		C	FL01	2019	7/11/2019	10027783
	Ehr	Phillip Charles		X	FL01	2019	5/16/2019	30005693
	Ekbom	Travis James		C	MN04	2019	1/1/2020	10032335
	Ekbom	Travis James		D	MN04	2019	8/14/2019	9115285
	Ekstrom	Chris		C	TX13	2019	1/24/2020	8216931
	Ekstrom	Chris		X	TX13	2019	12/2/2019	30006253
Mr.	Elize	Getro		A	CA25	2019	2/3/2020	10033584
Mr.	Elize	Getro Franck		C	CA25	2019	12/23/2019	10032311
Ms.	Ellerup	Johanna Kristin		D	NY02	2019	12/4/2019	8216785
	Elliott	Bob		C	CA10	2019	6/10/2019	10028447
	Ellis	Alan		W		2019		9115173
	Ellis	Kathryn Gail		C	MO08	2019	5/16/2019	9114694
Hon.	Ellison	Keith Maurice		A	MN05	2019	3/12/2019	10025313
Hon.	Ellison	Keith Maurice		T	MN05	2019	3/11/2019	10025288
	Elrod	Clyde		D	GA10	2019	11/25/2019	8216759
	Emery	Stephen A.		C	MN07	2019	3/22/2019	10025375
	Emery	Stephen A.		D	MN07	2019	4/3/2019	9114511
Mr.	Emmons	John		C	PA06	2019	8/22/2019	10029228
	Emmons	Robert Alex	Jr.	C	IL01	2019	3/19/2019	10025360
	Engels	Christopher Michael		C	CA48	2019	8/24/2019	10029255
Mr.	Ennis	Craig Edward		A	VA07	2019	4/27/2019	10026321
Mr.	Ennis	Craig Edward		C	VA07	2019	4/23/2019	10026174
Ms.	Escobar	Yadira		D	FL25	2019	12/5/2019	8216790
	Escuder	Jaime		A	TX23	2019	9/23/2019	10029455
	Escuder	Jaime		C	TX23	2019	9/15/2019	10029449
	Esmus	Jeff		C	CA08	2019	1/10/2020	10032286
	Espinoza	Maria		C	TX07	2019	9/9/2019	10029374
	Esshaki	Eric		C	MI11	2019	2/28/2020	10029925
	Esshaki	Eric		X	MI11	2019	11/13/2019	30006222
	Estavillo	Erik		C	CA19	2019	6/27/2019	10028600
Hon.	Esty	Elizabeth H.		T	CT05	2019	5/1/2019	10025025
Hon.	Esty	Elizabeth H.		X	CT05	2019	1/6/2019	30005011
Hon.	Evans	Dwight		P	PA03	2019	5/15/2019	20011689
Hon.	Evans	Dwight		P	PA03	2019	11/15/2019	20012610
	Evans	Jerry		X	IL14	2019	12/2/2019	30006242
	Fabert	Shannon		C	KY04	2019	1/12/2020	10029644
	Fabricant	Danny		C	CA30	2019	3/3/2020	8217048
	Fabricant	Danny		D	CA30	2019	3/5/2019	9114453
	Fabricant	Danny		D	CA30	2019	12/3/2019	8216772
	Faircloth	James David		C	TX11	2019	11/2/2019	10029695
	Farkas	Evelyn		C	NY17	2019	3/17/2020	10031194
	Farkas	Evelyn		X	NY17	2019	12/10/2019	30006270
	Farley	Chele Chiavacci		X	NY18	2019	8/7/2019	30006075
	Farrar	Ryan		D	IN01	2019	1/8/2020	40001799
Mr.	Farris	Jaden Thomas		D	MD05	2019	1/25/2019	40001420
Mr.	Farrow	Daryl		C	NC03	2019	6/3/2019	10028318
Mr.	Farrow	Daryl		D	NC03	2019	6/3/2019	40001538
Hon.	Faso	John J.		T	NY19	2019	1/17/2019	10025068
	Fazenbaker	Timothy		C	MD02	2019	8/16/2019	10029153
	Fazenbaker	Timothy		D	MD02	2019	9/3/2019	9115365
	Feehan	Daniel		C	MN01	2019	10/31/2019	10029720
	Feenstra	Randall		C	IA04	2019	5/15/2019	9114697
Dr.	Feig	Anthony Dean		C	MI04	2019	8/23/2019	10029241
	Feldman	Michael A.		D	MD02	2019	12/5/2019	8216792
Dr.	Felix	Anthony	Jr.	C	CA40	2019	7/29/2019	10028866
	Felton	Elizabeth		C	FL21	2019	2/16/2020	10034651
Mr.	Felts	Michael Joseph		C	TX21	2019	3/21/2019	9114487
	Ferguson	Andrew		C	GA10	2019	11/28/2019	10031122
	Ferguson	Dana 9062045900		C	MI01	2019	7/14/2019	10028740
	Ferguson	Dana 9062045900		D	MI01	2019	7/3/2019	9115118
	Ferrara	Daniel Phillip		W	CA53	2019	11/5/2019	6645
	Ferrer	Gabriel A.		C	FL27	2019	4/23/2019	10026166
	Feucht	J.C. Sean		C	CA03	2019	1/10/2020	10029604
	Feucht	J.C. Sean		X	CA03	2019	10/10/2019	30006177
Mr.	Fields	Zachary Blake		W		2019		8216831
Mr.	Fields	Zack Blake		C	CA53	2019	9/21/2019	10029510
Dr.	Figlesthaler	William Matthew		C	FL19	2019	2/29/2020	10031133
Dr.	Figlesthaler	William Matthew		X	FL19	2019	12/5/2019	30006256
Ms.	Fine	Allison Harris		C	NY17	2019	2/22/2020	10031118
Ms.	Fine	Allison Harris		X	NY17	2019	12/2/2019	30006249
Ms.	Fine	Allison Harris		X	NY17	2019	1/29/2020	30008324
	Finello	Christina		C	PA01	2019	11/22/2019	10028904
	Finello	Christina		X	PA01	2019	9/4/2019	30006073
	Fink	Chris		C	NY16	2019	2/26/2020	10031045
	Fink	Chris		X	NY16	2019	11/19/2019	30006238
	Fischbach	Michelle		A	MN07	2019	10/2/2019	10029584
	Fischbach	Michelle		C	MN07	2019	10/2/2019	10029580
	Fisher	William Carl		W		2019		9114691
Mrs.	Fitchett-Hickson	Christina Ellen		D	MI05	2019	12/27/2019	8216894
	Fitzgerald	Scott L.		C	WI05	2019	10/16/2019	10029610
	Fitzherbert	Brian		C	NJ02	2019	8/15/2019	10028991
	Flanders	Kathi		C	OH10	2019	1/10/2020	10032305
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	3/15/2019	9114472
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	5/21/2019	9114801
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	6/14/2019	9115049
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	7/26/2019	9115195
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	8/15/2019	9115277
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	10/17/2019	9115489
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	11/26/2019	8216748
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	12/10/2019	8216800
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2019	1/9/2020	8216874
	Fleming	Bridget		X	NY01	2019	1/9/2020	30007298
	Fleming	Bridget		X	NY01	2019	2/27/2020	30008338
Mr.	Fleming	Richard L.		C	TX24	2019	7/5/2019	10028684
	Fletcher	Crystal Lee		C	TX24	2019	8/13/2019	10027683
	Fletcher	Crystal Lee		X	TX24	2019	5/23/2019	9114789
	Fletcher	Crystal Lee		X	TX24	2019	6/5/2019	30005769
Hon.	Fletcher	Elizabeth		P	TX07	2019	4/23/2019	20011510
Hon.	Fletcher	Elizabeth		P	TX07	2019	5/13/2019	20011669
Hon.	Fletcher	Elizabeth		P	TX07	2019	6/16/2019	20011855
Hon.	Fletcher	Elizabeth		P	TX07	2019	7/25/2019	20012053
	Flora	John J.		C	NJ10	2019	7/1/2019	10028626
Hon.	Flores	Bill		P	TX17	2019	1/10/2019	20010991
Hon.	Flores	Bill		P	TX17	2019	2/11/2019	20011133
Hon.	Flores	Bill		P	TX17	2019	3/8/2019	20011261
Hon.	Flores	Bill		P	TX17	2019	4/4/2019	20011395
Hon.	Flores	Bill		P	TX17	2019	5/14/2019	20011685
Hon.	Flores	Bill		P	TX17	2019	6/13/2019	20011847
Hon.	Flores	Bill		P	TX17	2019	7/12/2019	20011996
Hon.	Flores	Bill		P	TX17	2019	8/12/2019	20012144
Hon.	Flores	Bill		P	TX17	2019	9/13/2019	20012307
Hon.	Flores	Bill		P	TX17	2019	10/7/2019	20012438
Hon.	Flores	Bill		P	TX17	2019	11/10/2019	20012596
Hon.	Flores	Bill		P	TX17	2019	12/18/2019	20013789
Mr.	Flores	Marc		C	TX18	2019	5/14/2019	10026985
Ms.	Flynn	Angela Darrow		C	NC06	2019	5/14/2019	10027766
	Foglesong	Jason		D	TX13	2019	1/27/2020	8216928
	Forbes	Wesley		C	OK04	2019	12/2/2019	10031160
	Forbes	Wesley		D	OK04	2019	12/4/2019	40001776
Mr.	Ford	Jerry	Sr.	D	TX18	2019	6/10/2019	40001545
Hon.	Fortenberry	Jeff		P	NE01	2019	11/5/2019	20012568
Hon.	Fortenberry	Jeff		P	NE01	2019	11/5/2019	20012569
	Foster	Adrienne		C	KS03	2019	10/31/2019	10029830
	Foster	Nikki		C	OH01	2019	10/28/2019	10028746
	Foster	Nikki		X	OH01	2019	7/29/2019	30006055
	Foster	Russell		C	TX04	2019	10/13/2019	10029694
Dr.	Fox	Devorah Ann		D	CA53	2019	2/27/2020	8217030
	Foxworth	Joshua Adam		C	TX14	2019	12/7/2019	10031214
	Foxworth	Joshua Adam		D	TX14	2019	1/8/2020	40001796
Hon.	Foxx	Virginia		P	NC05	2019	1/7/2019	20010945
Hon.	Foxx	Virginia		P	NC05	2019	2/5/2019	20011092
Hon.	Foxx	Virginia		P	NC05	2019	3/7/2019	20011227
Hon.	Foxx	Virginia		P	NC05	2019	4/3/2019	20011373
Hon.	Foxx	Virginia		P	NC05	2019	5/10/2019	20011583
Hon.	Foxx	Virginia		P	NC05	2019	6/3/2019	20011691
Hon.	Foxx	Virginia		P	NC05	2019	7/2/2019	20011918
Hon.	Foxx	Virginia		P	NC05	2019	8/8/2019	20012087
Hon.	Foxx	Virginia		P	NC05	2019	9/12/2019	20012274
Hon.	Foxx	Virginia		P	NC05	2019	10/7/2019	20012397
Hon.	Foxx	Virginia		P	NC05	2019	11/12/2019	20012556
Hon.	Foxx	Virginia		P	NC05	2019	12/3/2019	20012693
	Frame	Sean Colin		C	CA04	2019	1/1/2020	10026341
	Frame	Sean Colin		X	CA04	2019	5/16/2019	30005486
	Francois	Vennia V.		C	FL07	2019	11/13/2019	10030001
	Frankel	Amanda Pearl		C	NY10	2019	7/11/2019	10028055
	Frankel	Amanda Pearl		D	NY10	2019	5/17/2019	40001513
Hon.	Frankel	Lois		P	FL21	2019	1/28/2019	20011033
Hon.	Frankel	Lois		P	FL21	2019	2/25/2019	20011186
Hon.	Frankel	Lois		P	FL21	2019	3/27/2019	20011329
Hon.	Frankel	Lois		P	FL21	2019	4/25/2019	20011523
Hon.	Frankel	Lois		P	FL21	2019	5/21/2019	20011700
Hon.	Frankel	Lois		P	FL21	2019	6/20/2019	20011873
Hon.	Frankel	Lois		P	FL21	2019	7/19/2019	20012024
Hon.	Frankel	Lois		P	FL21	2019	9/3/2019	20012227
Hon.	Frankel	Lois		P	FL21	2019	9/30/2019	20012386
Hon.	Frankel	Lois		P	FL21	2019	10/24/2019	20012498
Hon.	Frankel	Lois		P	FL21	2019	11/22/2019	20012655
Hon.	Frankel	Lois		P	FL21	2019	12/20/2019	20013803
Mr.	Franks	David Philip	Jr.	C	NY15	2019	6/20/2019	9115066
	Freeland	Jillian		C	CO05	2019	7/26/2019	10027200
	Freeland	Jillian		D	CO05	2019	5/17/2019	40001502
	Freeman	Morgann		D	NE02	2019	7/25/2019	9115190
	Freitas	Nick J.		C	VA07	2019	3/16/2020	10032297
	Freitas	Nick J.		X	VA07	2019	1/7/2020	30007293
Hon.	Frelinghuysen	Rodney P.		T	NJ11	2019	2/19/2019	9114401
	Freshour	Shannon		C	OH04	2019	11/7/2019	10029177
	Freshour	Shannon		X	OH04	2019	8/26/2019	30006121
	Fricilone	Mike		C	IL03	2019	10/5/2019	10028688
	Fricilone	Mike		D	IL03	2019	7/19/2019	9115176
	Fricilone	Mike		X	IL03	2019	7/12/2019	30006023
	Fricke	Brandon		C	CA33	2019	10/30/2019	10029687
	Friedenberg	Marc		C	PA12	2019	2/25/2019	10025237
	Frontela	Carlos		C	FL14	2019	12/28/2019	10032338
	Fugal	Russel		D	UT03	2019	9/3/2019	40001629
	Fuller	Lori		C	IL15	2019	10/2/2019	10029593
	Funk	Joel David		C	IL12	2019	11/17/2019	10031034
	Furin	Rhonda Dee		C	CA45	2019	11/20/2019	8216724
	Gad	Sarah		A	IL01	2019	6/18/2019	10028542
	Gad	Sarah		C	IL01	2019	6/18/2019	10028541
	Gagarin	Melquiades Mr		C	NY06	2019	8/17/2019	10029176
	Gaither	Kevin		C	IL15	2019	2/21/2020	10034664
	Gallagher	Tom		C	CA12	2019	6/21/2019	10028565
	Galvin	Alyse		C	AK00	2019	12/19/2019	10031218
	Gamba	Mark		C	OR05	2019	5/15/2019	10027615
	Gandhi	Pritesh		A	TX10	2019	8/14/2019	10029115
	Gandhi	Pritesh		C	TX10	2019	8/14/2019	10027799
	Gandhi	Pritesh		X	TX10	2019	5/16/2019	30005701
	Garcia	Eric		C	CA22	2019	10/3/2019	10029550
	Garcia	Michael		C	CA25	2019	7/29/2019	10028865
	Garcia	Michael		X	CA25	2019	5/8/2019	9114629
	Garcia Holmes	Michelle		C	NM01	2019	11/27/2019	10031136
Mrs.	Garcia-Ureste	Alia D.		C	TX23	2019	11/28/2019	10031137
	Gardner	Kiani A.		C	AL01	2019	7/27/2019	10028816
Hon.	Garrett	Thomas Alexander		T	VA05	2019	3/4/2019	10025139
Hon.	Garrett	Thomas Alexander		X	VA05	2019	2/1/2019	30005043
Mr.	Garza	Mauro Everett Mr		C	TX20	2019	1/31/2020	10033570
	Gennawey	Ray		C	CA45	2019	5/14/2019	10027780
	Geppert	Katy		C	MO03	2019	6/15/2019	10028037
	Geppert	Katy		X	MO03	2019	5/20/2019	30005828
	Gerber	Raymond		D	NC09	2019	10/21/2019	40001688
	German	Anthony		C	NY19	2019	8/21/2019	10029218
	Gershon	Perry		C	NY01	2019	8/19/2019	10028431
	Gershon	Perry		X	NY01	2019	6/12/2019	30005942
	Ghassali	Mike		A	NJ05	2019	10/30/2019	10029824
	Ghassali	Mike		A	NJ05	2019	11/6/2019	8216651
	Ghassali	Mike		A	NJ05	2019	11/8/2019	10029939
	Ghassali	Mike		A	NJ05	2019	12/1/2019	10031154
	Ghassali	Mike		C	NJ05	2019	8/30/2019	10029242
	Ghazanfari	Arash M.		W		2019		9114514
	Ghebreghiorgis	Andom A.		C	NY16	2019	7/12/2019	10028707
Hon.	Gianforte	Greg		P	MT00	2019	1/23/2019	20011039
Hon.	Gianforte	Greg		P	MT00	2019	2/2/2019	20011087
Hon.	Gianforte	Greg		P	MT00	2019	2/8/2019	20011124
Hon.	Gianforte	Greg		P	MT00	2019	2/14/2019	20011156
Hon.	Gianforte	Greg		P	MT00	2019	3/6/2019	20011157
Hon.	Gianforte	Greg		P	MT00	2019	3/11/2019	20011276
Hon.	Gianforte	Greg		P	MT00	2019	3/25/2019	20011346
Hon.	Gianforte	Greg		P	MT00	2019	3/29/2019	20011354
Hon.	Gianforte	Greg		P	MT00	2019	4/9/2019	20011418
Hon.	Gianforte	Greg		P	MT00	2019	4/13/2019	20011459
Hon.	Gianforte	Greg		P	MT00	2019	4/26/2019	20011546
Hon.	Gianforte	Greg		P	MT00	2019	5/18/2019	20011701
Hon.	Gianforte	Greg		P	MT00	2019	5/31/2019	20011767
Hon.	Gianforte	Greg		P	MT00	2019	6/12/2019	20011835
Hon.	Gianforte	Greg		P	MT00	2019	7/1/2019	20011916
Hon.	Gianforte	Greg		P	MT00	2019	7/29/2019	20012072
Hon.	Gianforte	Greg		P	MT00	2019	8/26/2019	20012222
Hon.	Gianforte	Greg		P	MT00	2019	10/1/2019	20012395
Hon.	Gianforte	Greg		P	MT00	2019	10/20/2019	20012476
