Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Clarke	Yvette D.		X	NY09	2016	7/12/2017	30003521
Hon.	Clawson	Curtis J.		P	FL19	2016	2/5/2016	9108259
Hon.	Clawson	Curtis J.		P	FL19	2016	3/1/2016	9108387
Hon.	Clawson	Curtis J.		P	FL19	2016	3/31/2016	9108512
Hon.	Clawson	Curtis J.		P	FL19	2016	5/4/2016	9108694
Hon.	Clawson	Curtis J.		P	FL19	2016	5/27/2016	9109425
Hon.	Clawson	Curtis J.		P	FL19	2016	8/26/2016	9109959
Hon.	Clawson	Curtis J.		P	FL19	2016	8/26/2016	9109960
Hon.	Clawson	Curtis J.		P	FL19	2016	9/15/2016	9110012
Hon.	Clawson	Curtis J.		P	FL19	2016	10/18/2016	9110142
Hon.	Clawson	Curtis J.		P	FL19	2016	12/14/2016	9110289
Hon.	Clawson	Curtis J.		P	FL19	2016	1/11/2017	9110358
Hon.	Clay	Wm. Lacy		O	MO01	2016	5/15/2017	9111043
Hon.	Cleaver	Emanuel		O	MO05	2016	5/15/2017	10015782
Dr.	Cleek	N Eugene		C	CA03	2016	5/16/2016	10010716
	Clemens	Peter C.		C	UT01	2016	5/27/2016	10012001
	Clemens	Peter C.		X	UT01	2016	5/19/2016	30002174
	Clements	Paul Colin		C	MI06	2016	6/17/2016	9109532
	Clements	Paul Colin		X	MI06	2016	5/24/2016	9108944
Hon.	Clyburn	James E.		O	SC06	2016	5/12/2017	10016230
Hon.	Coffman	Mike		O	CO06	2016	5/16/2017	9111042
Hon.	Coffman	Mike		X	CO06	2016	6/12/2017	9111246
Hon.	Cohen	Steve		O	TN09	2016	5/12/2017	10015393
Hon.	Cohen	Steve		P	TN09	2016	1/21/2016	20004450
Hon.	Cohen	Steve		P	TN09	2016	5/9/2016	20005068
Hon.	Cohen	Steve		P	TN09	2016	5/12/2016	20005123
Hon.	Cohen	Steve		P	TN09	2016	5/12/2016	20005124
Hon.	Cohen	Steve		P	TN09	2016	6/7/2016	20005128
Hon.	Cohen	Steve		P	TN09	2016	7/15/2016	20005540
Hon.	Cohen	Steve		P	TN09	2016	8/23/2016	20005753
Hon.	Cohen	Steve		P	TN09	2016	8/24/2016	20005763
Hon.	Cohen	Steve		P	TN09	2016	12/7/2016	20006319
Hon.	Cohen	Steve		P	TN09	2016	12/21/2016	20006404
	Coker	Adam Ward		C	NC02	2016	2/9/2016	10009566
	Cole	David Hagerty		C	NJ02	2016	4/29/2016	10010243
Hon.	Cole	Tom		O	OK04	2016	5/9/2017	10015995
Hon.	Coleman	Bonnie Watson		A	NJ12	2016	7/14/2017	9111420
Hon.	Coleman	Bonnie Watson		O	NJ12	2016	5/15/2017	9111086
	Coleman	Lynn Carnell		C	IN02	2016	6/16/2016	10011489
	Coleman	Lynn Carnell		X	IN02	2016	5/19/2016	30002009
Hon.	Collins	Chris		O	NY27	2016	4/25/2017	9111041
Hon.	Collins	Chris		P	NY27	2016	3/2/2016	9108406
Hon.	Collins	Chris		P	NY27	2016	4/20/2016	9108587
Hon.	Collins	Chris		P	NY27	2016	4/21/2016	9108611
Hon.	Collins	Chris		P	NY27	2016	5/25/2016	9109044
Hon.	Collins	Chris		P	NY27	2016	9/7/2016	9109979
Hon.	Collins	Chris		P	NY27	2016	11/14/2016	9110216
Hon.	Collins	Chris		P	NY27	2016	12/15/2016	9110288
Hon.	Collins	Chris		P	NY27	2016	12/16/2016	9110300
Hon.	Collins	Chris		P	NY27	2016	1/2/2017	9110314
Hon.	Collins	Doug		O	GA09	2016	5/15/2017	10016663
	Collins	Hayden Thomas	Jr	C	GA11	2016	4/26/2016	10010452
	Colon	Jenniffer Gonzalez		C	PR00	2016	5/16/2016	10012265
	Comer	James		C	KY01	2016	5/15/2016	10012121
Hon.	Comer	James		A	KY01	2016	1/6/2017	9110332
Hon.	Comer	James		A	KY01	2016	7/17/2017	10018190
Hon.	Comer	James		O	KY01	2016	5/8/2017	10016313
Hon.	Comer	James		P	KY01	2016	1/6/2017	9110320
Hon.	Comstock	Barbara J Honorable		O	VA10	2016	5/14/2017	10014992
Hon.	Comstock	Barbara J.		P	VA10	2016	1/16/2016	20003809
Hon.	Comstock	Barbara J.		P	VA10	2016	12/11/2016	20006343
Hon.	Comstock	Barbara J.		P	VA10	2016	12/28/2016	20006432
Hon.	Conaway	K. Michael		A	TX11	2016	8/29/2017	10018749
Hon.	Conaway	K. Michael		O	TX11	2016	8/13/2017	10015412
Hon.	Conaway	K. Michael		P	TX11	2016	1/8/2016	20004345
Hon.	Conaway	K. Michael		P	TX11	2016	2/5/2016	20004540
Hon.	Conaway	K. Michael		P	TX11	2016	3/2/2016	20004681
Hon.	Conaway	K. Michael		P	TX11	2016	4/7/2016	20004874
Hon.	Conaway	K. Michael		P	TX11	2016	5/24/2016	20005013
Hon.	Conaway	K. Michael		P	TX11	2016	6/3/2016	20005270
Hon.	Conaway	K. Michael		P	TX11	2016	7/6/2016	20005456
Hon.	Conaway	K. Michael		P	TX11	2016	8/2/2016	20005629
Hon.	Conaway	K. Michael		P	TX11	2016	9/6/2016	20005819
Hon.	Conaway	K. Michael		P	TX11	2016	10/12/2016	20006029
Hon.	Conaway	K. Michael		P	TX11	2016	11/7/2016	20006161
Hon.	Conaway	K. Michael		X	TX11	2016	5/8/2017	30002956
Hon.	Connolly	Gerald E.		O	VA11	2016	5/3/2017	10015472
Hon.	Connolly	Gerald E.		P	VA11	2016	1/16/2016	20004430
Hon.	Connolly	Gerald E.		P	VA11	2016	4/17/2016	20004936
Hon.	Connolly	Gerald E.		P	VA11	2016	7/5/2016	20005455
Hon.	Connolly	Gerald E.		P	VA11	2016	10/6/2016	20006010
	Connolly	Matt		C	PA17	2016	2/3/2016	10009544
	Contreras	Louie A.		D	CA46	2016	2/18/2016	9108349
Hon.	Conyers	John	Jr.	O	MI13	2016	8/11/2017	9111594
Hon.	Conyers	John	Jr.	X	MI13	2016	6/12/2017	9111245
Hon.	Cook	Paul		O	CA08	2016	5/11/2017	10016510
	Cook	Suzan Johnson		C	NY13	2016	5/15/2016	10012026
	Cook	Tamarkus		C	GA03	2016	4/22/2016	10010247
Hon.	Cooper	Jim		O	TN05	2016	7/13/2017	10017743
Hon.	Cooper	Jim		P	TN05	2016	7/22/2016	20005530
Hon.	Cooper	Jim		P	TN05	2016	9/30/2016	20005811
Hon.	Cooper	Jim		X	TN05	2016	6/12/2017	9111244
Hon.	Cooper	Jim		X	TN05	2016	7/14/2017	9111427
	Cope	Clay		C	CT05	2016	5/10/2016	10010656
	Corey	Matthew M Mr		C	CT01	2016	5/18/2016	9109333
	Correa	Jose Luis (Lou) Mr		A	CA46	2016	12/15/2016	10014342
	Correa	Jose Luis (Lou) Mr		C	CA46	2016	7/11/2016	10013348
Hon.	Correa	Jose Luis (Lou) Mr		A	CA46	2016	4/25/2018	10020736
Hon.	Correa	Jose Luis (Lou) Mr		A	CA46	2016	5/14/2018	10022600
Hon.	Correa	Jose Luis (Lou) Mr		H	CA46	2016	5/7/2017	10015699
	Corvalan	Ruben		C	TX23	2016	8/24/2016	10013897
	Corvalan	Ruben		X	TX23	2016	9/21/2016	30002686
Hon.	Costa	Jim M.		O	CA16	2016	5/15/2017	10016268
Hon.	Costa	Jim M.		P	CA16	2016	5/12/2016	20005131
	Costello	Fredrick William		C	FL06	2016	5/20/2016	9109345
Hon.	Costello	Ryan A.		O	PA06	2016	5/9/2017	10016035
	Cotham	Patricia A.		C	NC12	2016	5/6/2016	10011047
	Counsil	Gordon Joe		C	ID01	2016	4/26/2018	10021015
	Counsil	Gordon Joe		D	ID01	2016	5/4/2016	9108710
Hon.	Courtney	Joe		O	CT02	2016	5/4/2017	10015965
	Coverdale	Michael Duane		X	WA06	2016	7/6/2016	30002617
	Coverdale	Mike Duane		C	WA06	2016	7/29/2016	10013257
	Cowan	Daniel		C	GA11	2016	4/24/2016	10010366
	Cowan	Daniel		X	GA11	2016	4/20/2016	9108605
Mr.	Cowell	Dave Allen		C	MO08	2016	5/12/2016	9109368
	Cox	Dan		C	MD08	2016	4/14/2016	10010009
	Craig	Angela Dawn		C	MN02	2016	5/6/2016	9109385
Hon.	Cramer	Kevin		O	ND00	2016	4/27/2017	10015681
	Crane	Michael Robert		C	GA03	2016	4/22/2016	10010253
	Crapps	Steve		C	FL02	2016	8/18/2016	9109926
	Crapps	Steve		X	FL02	2016	8/9/2016	30002662
Hon.	Crawford	Eric A. "Rick"		A	AR01	2016	6/8/2017	10017572
Hon.	Crawford	Eric A. "Rick"		A	AR01	2016	7/12/2017	10018098
Hon.	Crawford	Eric A. "Rick"		O	AR01	2016	5/15/2017	10017190
Hon.	Crenshaw	Ander		P	FL04	2016	3/22/2016	9108482
	Crist	Charlie Joseph		C	FL13	2016	8/4/2016	9109793
	Crist	Charlie Joseph		X	FL13	2016	6/2/2016	30002100
Hon.	Crist	Charlie Joseph		A	FL13	2016	5/15/2018	10022193
Hon.	Crist	Charlie Joseph		H	FL13	2016	5/12/2017	10015092
Hon.	Crowley	Joseph		O	NY14	2016	5/15/2017	10015710
Hon.	Cuellar	Henry		O	TX28	2016	5/11/2017	10015834
Hon.	Culberson	John Abney		O	TX07	2016	5/10/2017	9111040
Hon.	Cummings	Elijah E.		A	MD07	2016	7/6/2017	10018015
Hon.	Cummings	Elijah E.		O	MD07	2016	5/15/2017	10015606
	Cunningham	Carla Dellette		C	NC12	2016	4/27/2016	10010392
Hon.	Curbelo	Carlos		O	FL26	2016	8/13/2017	10014891
Hon.	Curbelo	Carlos		P	FL26	2016	1/5/2016	20004330
Hon.	Curbelo	Carlos		P	FL26	2016	1/7/2016	20004363
Hon.	Curbelo	Carlos		P	FL26	2016	1/28/2016	20004475
Hon.	Curbelo	Carlos		P	FL26	2016	2/11/2016	20004556
Hon.	Curbelo	Carlos		P	FL26	2016	3/22/2016	20004797
Hon.	Curbelo	Carlos		P	FL26	2016	6/16/2016	20005349
Hon.	Curbelo	Carlos		P	FL26	2016	6/16/2016	20005351
Hon.	Curbelo	Carlos		P	FL26	2016	6/21/2016	20005377
Hon.	Curbelo	Carlos		P	FL26	2016	7/5/2016	20005449
Hon.	Curbelo	Carlos		P	FL26	2016	7/14/2016	20005531
Hon.	Curbelo	Carlos		P	FL26	2016	8/1/2016	20005605
Hon.	Curbelo	Carlos		P	FL26	2016	9/16/2016	20005898
Hon.	Curbelo	Carlos		P	FL26	2016	9/16/2016	20005899
Hon.	Curbelo	Carlos		P	FL26	2016	10/7/2016	20006022
Hon.	Curbelo	Carlos		P	FL26	2016	11/15/2016	20006201
Hon.	Curbelo	Carlos		P	FL26	2016	11/16/2016	20006213
Hon.	Curbelo	Carlos		P	FL26	2016	12/9/2016	20006324
Hon.	Curbelo	Carlos Mr		X	FL26	2016	4/25/2017	30002784
	Curran	Patricia Margaret		C	NC05	2016	5/11/2016	10010647
	Curry	Dianne		C	AR02	2016	10/8/2016	10014011
	Dagnesses	Rafael		C	CA26	2016	7/8/2016	9109635
	Dahlke	Jeffery J.		C	WI06	2016	5/13/2016	10011810
	Dartland	Walter T.		C	FL02	2016	8/1/2016	10013561
	Dartland	Walter T.		X	FL02	2016	8/9/2016	30002667
	Daugherty	Richard D.		C	PA15	2016	5/11/2016	9108773
	Davidson	Warren		C	OH08	2016	2/1/2016	10009529
Hon.	Davidson	Warren		A	OH08	2016	8/4/2017	10010847
Hon.	Davidson	Warren		A	OH08	2016	8/5/2017	10018431
Hon.	Davidson	Warren		O	OH08	2016	8/13/2017	10016684
Hon.	Davidson	Warren		X	OH08	2016	6/12/2017	9111243
	Davies	Aaron		W		2016		9108784
	Davis	Billy		C	GA11	2016	4/26/2016	9108618
	Davis	Bruce Edward	Sr	C	NC06	2016	9/20/2016	10014028
Hon.	Davis	Danny K.		O	IL07	2016	6/8/2017	10017480
	Davis	Marie Elizabeth		A	CA00	2016	8/16/2016	10013852
	Davis	Marie Elizabeth		A	CA00	2016	8/23/2016	10013853
	Davis	Marie Elizabeth		A	CA00	2016	8/24/2016	10013903
	Davis	Marie Elizabeth		A	CA00	2016	8/25/2016	10013915
	Davis	Marie Elizabeth		A	CA00	2016	8/25/2016	10013916
	Davis	Marie Elizabeth		A	CA00	2016	8/25/2016	10013931
	Davis	Marie Elizabeth		C	CA00	2016	8/16/2016	10013851
Hon.	Davis	Rodney		O	IL13	2016	5/25/2017	10016071
Hon.	Davis	Rodney		X	IL13	2016	5/5/2017	30002939
Hon.	Davis	Susan A.		O	CA53	2016	5/8/2017	10015296
Hon.	Davis	Susan A.		P	CA53	2016	2/22/2016	20004603
Hon.	Davis	Susan A.		P	CA53	2016	5/19/2016	20005181
Hon.	Davis	Susan A.		P	CA53	2016	9/27/2016	20005865
Hon.	Davis	Susan A.		P	CA53	2016	12/29/2016	20006402
	Deacon	Colleen		C	NY24	2016	5/12/2016	10011643
	Deeb	Gregory Patrick		A	TX27	2016	5/3/2016	10010863
	Deeb	Gregory Patrick		C	TX27	2016	4/29/2016	10010181
Hon.	DeFazio	Peter A.		O	OR04	2016	4/20/2017	10015252
Hon.	DeGette	Diana		O	CO01	2016	8/3/2017	10015355
Hon.	DeGette	Diana		X	CO01	2016	4/27/2017	30002818
	Degner	Kai		C	VA06	2016	7/31/2016	10013307
Mr.	Del Rosso	Michael Joseph		C	VA05	2016	4/15/2016	10010130
	Del Vecchio	Kenneth		C	NY18	2016	5/13/2016	9109362
	Delacruz Santiago Ostrov	Shirlene		C	HI01	2016	8/4/2016	10013634
Hon.	Delaney	John K.		O	MD06	2016	8/11/2017	9111596
Hon.	Delaney	John K.		P	MD06	2016	1/28/2016	9108215
Hon.	Delaney	John K.		P	MD06	2016	2/4/2016	9108258
Hon.	Delaney	John K.		P	MD06	2016	2/25/2016	9108368
Hon.	Delaney	John K.		P	MD06	2016	3/15/2016	9108452
Hon.	Delaney	John K.		P	MD06	2016	3/23/2016	9108481
Hon.	Delaney	John K.		P	MD06	2016	4/13/2016	9108555
Hon.	Delaney	John K.		P	MD06	2016	4/19/2016	9108586
Hon.	Delaney	John K.		P	MD06	2016	5/13/2016	9108892
Hon.	Delaney	John K.		P	MD06	2016	5/23/2016	9109043
Hon.	Delaney	John K.		P	MD06	2016	6/15/2016	9109511
Hon.	Delaney	John K.		P	MD06	2016	6/22/2016	9109544
Hon.	Delaney	John K.		P	MD06	2016	7/6/2016	9109565
Hon.	Delaney	John K.		P	MD06	2016	8/1/2016	9109766
Hon.	Delaney	John K.		P	MD06	2016	8/10/2016	9109849
Hon.	Delaney	John K.		P	MD06	2016	8/10/2016	9109850
Hon.	Delaney	John K.		P	MD06	2016	9/1/2016	9109958
Hon.	Delaney	John K.		P	MD06	2016	9/21/2016	9110030
Hon.	Delaney	John K.		P	MD06	2016	9/27/2016	9110069
Hon.	Delaney	John K.		P	MD06	2016	10/14/2016	9110129
Hon.	Delaney	John K.		P	MD06	2016	11/2/2016	9110183
Hon.	Delaney	John K.		P	MD06	2016	11/14/2016	9110196
Hon.	Delaney	John K.		P	MD06	2016	12/1/2016	9110254
Hon.	Delaney	John K.		P	MD06	2016	12/14/2016	9110287
Hon.	Delaney	John K.		P	MD06	2016	1/3/2017	9110327
Hon.	Delaney	John K.		P	MD06	2016	1/10/2017	9110352
Hon.	Delaney	John K.		X	MD06	2016	6/12/2017	9111242
Hon.	DeLauro	Rosa L.		A	CT03	2016	5/9/2018	10022094
Hon.	DeLauro	Rosa L.		O	CT03	2016	5/15/2017	10015967
Hon.	DelBene	Suzan K.		A	WA01	2016	5/15/2018	10022339
Hon.	DelBene	Suzan K.		O	WA01	2016	5/15/2017	10014909
Hon.	DelBene	Suzan K.		P	WA01	2016	1/14/2016	20004336
Hon.	DelBene	Suzan K.		P	WA01	2016	2/15/2016	20004516
Hon.	DelBene	Suzan K.		P	WA01	2016	3/11/2016	20004692
Hon.	DelBene	Suzan K.		P	WA01	2016	4/15/2016	20004842
Hon.	DelBene	Suzan K.		P	WA01	2016	5/13/2016	20005032
Hon.	DelBene	Suzan K.		P	WA01	2016	6/15/2016	20005264
Hon.	DelBene	Suzan K.		P	WA01	2016	7/13/2016	20005480
Hon.	DelBene	Suzan K.		P	WA01	2016	9/12/2016	20005825
Hon.	DelBene	Suzan K.		P	WA01	2016	10/16/2016	20006016
Hon.	DelBene	Suzan K.		P	WA01	2016	11/15/2016	20006166
Hon.	DelBene	Suzan K.		P	WA01	2016	12/11/2016	20006287
Mr.	Delgado	Eloy Javier		A	NJ08	2016	3/25/2016	10009771
Mr.	Delgado	Eloy Javier		C	NJ08	2016	3/25/2016	10009770
Mr.	Delk	David E.		D	OR03	2016	10/20/2016	9110151
	Demaree	Angela Jo		C	IN05	2016	5/15/2016	10012125
	Deming	Robert Mr		D	MS04	2016	3/16/2016	40000502
	Deming	Robert Mr		W	MS04	2016	3/16/2016	6148
Hon.	Demings	Valdez Val		H	FL10	2016	5/14/2017	10016888
	Demings	Valdez 'Val'		C	FL10	2016	6/15/2016	10012170
	Demings	Valdez 'Val'		X	FL10	2016	5/19/2016	30002360
Hon.	Demings	Valdez 'Val'		A	FL10	2016	5/15/2019	10027801
Hon.	Denham	Jeff		O	CA10	2016	7/31/2017	10017956
Hon.	Denham	Jeff		X	CA10	2016	6/12/2017	9111241
Mr.	Denney	Shawn Allen		W	IN05	2016	4/25/2016	6164
Hon.	Dent	Charles W.		O	PA15	2016	7/28/2017	10016156
Hon.	Dent	Charles W.		P	PA15	2016	7/29/2016	9109740
Hon.	Dent	Charles W.		P	PA15	2016	8/11/2016	9109848
Hon.	Dent	Charles W.		X	PA15	2016	6/12/2017	9111240
	Derlet	Robert Wayne		C	CA04	2016	4/17/2016	10010155
	Derrick	William Mike		C	NY21	2016	5/31/2016	10012356
	Derrick	William Mike		X	NY21	2016	5/25/2016	30002280
Hon.	DeSantis	Ron		O	FL06	2016	5/15/2017	10017038
Hon.	Desaulnier	Mark		O	CA11	2016	5/11/2017	10015893
Hon.	DesJarlais	Scott		O	TN04	2016	5/4/2017	10015981
	Detch	Matthew Paul		C	WV03	2016	2/15/2016	10009614
Hon.	Deutch	Theodore E.		O	FL22	2016	6/14/2017	10016610
Hon.	Deutch	Theodore E.		X	FL22	2016	5/12/2017	30003067
	Dew	Harold Powell	Jr.	C	NC01	2016	5/10/2016	10011365
Hon.	Diaz-Balart	Mario		A	FL25	2016	5/8/2017	9110716
Hon.	Diaz-Balart	Mario		O	FL25	2016	5/8/2017	10015920
	Dicianni	Peter		C	IL08	2016	9/22/2016	10014058
	Didier	Clint		C	WA04	2016	10/3/2016	9110083
Hon.	Dingell	Debbie		A	MI12	2016	5/15/2018	10023268
Hon.	Dingell	Debbie		O	MI12	2016	5/12/2017	10015116
Hon.	Dingell	Debbie		P	MI12	2016	1/14/2016	20004381
Hon.	Dingell	Debbie		P	MI12	2016	2/24/2016	20004614
Hon.	Dingell	Debbie		P	MI12	2016	3/1/2016	20004653
Hon.	Dingell	Debbie		P	MI12	2016	3/2/2016	20004673
Hon.	Dingell	Debbie		P	MI12	2016	3/15/2016	20004726
Hon.	Dingell	Debbie		P	MI12	2016	3/31/2016	20004828
Hon.	Dingell	Debbie		P	MI12	2016	4/12/2016	20004893
Hon.	Dingell	Debbie		P	MI12	2016	5/5/2016	20005029
Hon.	Dingell	Debbie		P	MI12	2016	5/19/2016	20005192
Hon.	Dingell	Debbie		P	MI12	2016	6/8/2016	20005288
Hon.	Dingell	Debbie		P	MI12	2016	6/15/2016	20005340
Hon.	Dingell	Debbie		P	MI12	2016	6/29/2016	20005343
Hon.	Dingell	Debbie		P	MI12	2016	6/29/2016	20005422
Hon.	Dingell	Debbie		P	MI12	2016	7/11/2016	20005497
Hon.	Dingell	Debbie		P	MI12	2016	7/28/2016	20005596
Hon.	Dingell	Debbie		P	MI12	2016	8/10/2016	20005675
Hon.	Dingell	Debbie		P	MI12	2016	8/16/2016	20005725
Hon.	Dingell	Debbie		P	MI12	2016	9/8/2016	20005824
Hon.	Dingell	Debbie		P	MI12	2016	9/15/2016	20005863
Hon.	Dingell	Debbie		P	MI12	2016	9/27/2016	20005910
Hon.	Dingell	Debbie		P	MI12	2016	11/2/2016	20006127
Hon.	Dingell	Debbie		P	MI12	2016	11/10/2016	20006172
Hon.	Dingell	Debbie		P	MI12	2016	11/29/2016	20006242
Hon.	Dingell	Debbie		P	MI12	2016	12/15/2016	20006275
Hon.	Dingell	Debbie		P	MI12	2016	12/21/2016	20006392
	Dittmar	Jane Desimone		A	VA05	2016	6/1/2016	9109419
	Dittmar	Jane Desimone		C	VA05	2016	5/25/2016	9109344
	Dittmar	Jane Desimone		C	VA05	2016	6/1/2016	9109428
Hon.	Doggett	Lloyd		O	TX35	2016	7/31/2017	10015402
Hon.	Doggett	Lloyd		P	TX35	2016	1/5/2016	20004334
Hon.	Doggett	Lloyd		P	TX35	2016	3/7/2016	20004713
Hon.	Doggett	Lloyd		P	TX35	2016	4/8/2016	20004879
Hon.	Doggett	Lloyd		P	TX35	2016	6/13/2016	20005320
Hon.	Doggett	Lloyd		P	TX35	2016	7/6/2016	20005461
Hon.	Doggett	Lloyd		P	TX35	2016	9/6/2016	20005827
Hon.	Doggett	Lloyd		P	TX35	2016	10/3/2016	20005980
Hon.	Doggett	Lloyd		P	TX35	2016	12/5/2016	20006307
Hon.	Doggett	Lloyd		X	TX35	2016	5/4/2017	30002883
Hon.	Dold	Robert James		P	IL10	2016	5/16/2016	9108891
Hon.	Dold	Robert James		P	IL10	2016	7/29/2016	9109739
	Domino	Carl J.		C	FL18	2016	9/6/2016	9109970
	Domino	Carl J.		X	FL18	2016	5/16/2016	9108817
	Donnelly	Timothy M.		C	CA08	2016	11/22/2017	9112088
Hon.	Donovan	Daniel M.	Jr.	O	NY11	2016	5/10/2017	10015280
	Dosev	Cris		C	FL01	2016	6/21/2016	9109531
Hon.	Doyle	Michael F.		O	PA14	2016	5/1/2017	10015604
	Drake	Ron		C	IN08	2016	3/31/2016	9108517
	Dresser	Jay Parker		D	ME02	2016	10/11/2016	9110119
	Driskell	Gretchen		C	MI07	2016	5/14/2016	10011802
Hon.	Duckworth	Tammy		P	IL08	2016	10/24/2016	20006086
	Duffie	Ryan		D	NC12	2016	2/16/2016	40000462
Hon.	Duffy	Sean P.		A	WI07	2016	10/5/2017	10018935
Hon.	Duffy	Sean P.		O	WI07	2016	7/31/2017	10015827
Hon.	Duffy	Sean P.		X	WI07	2016	5/4/2017	30002888
Hon.	Duffy	Sean P.		X	WI07	2016	7/17/2017	30003549
	Duke	Gregory Paul		C	GA02	2016	4/21/2016	10009834
Hon.	Duncan	Jeff		O	SC03	2016	5/5/2017	10015711
Hon.	Duncan	John J.	Jr.	A	TN02	2016	7/19/2017	9111450
Hon.	Duncan	John J.	Jr.	O	TN02	2016	5/12/2017	9111039
Hon.	Duncan	John J.	Jr.	P	TN02	2016	6/14/2016	9109510
Hon.	Duncan	John J.	Jr.	P	TN02	2016	12/29/2016	9110315
Hon.	Dunn	Neal P.		H	FL02	2016	5/15/2017	10015553
Dr.	Dunn	Neal Patrick		A	FL02	2016	12/16/2016	10014362
Dr.	Dunn	Neal Patrick		C	FL02	2016	7/29/2016	10013161
Dr.	Dunn	Neal Patrick		X	FL02	2016	5/17/2016	9108840
	Edwards	Adrienne Nicole		D	CA34	2016	4/28/2016	40000547
	Eggman	Michael Ray		C	CA10	2016	5/19/2016	9109335
	Eisenbach	David		W		2016		9108663
	Ellison	Gregory W.		C	LA03	2016	5/16/2016	10012118
Hon.	Ellison	Keith Maurice		O	MN05	2016	5/12/2017	10015135
	Emery	Ed		C	FL03	2016	5/20/2016	9109337
Hon.	Emmer	Thomas Earl	Jr	O	MN06	2016	5/24/2017	9111038
Hon.	Emmer	Thomas Earl	Jr	X	MN06	2016	6/12/2017	9111239
Mr.	Endriss	Donald Edward	Jr.	C	FL23	2016	5/25/2016	10012606
Hon.	Engel	Eliot L.		O	NY16	2016	5/17/2017	10015400
Hon.	Engel	Eliot L.		X	NY16	2016	5/19/2017	9110816
Hon.	Eshoo	Anna G.		O	CA18	2016	4/26/2017	9111037
	Espaillat	Adriano		C	NY13	2016	10/11/2016	9110112
Hon.	Espaillat	Adriano		A	NY13	2016	6/26/2017	10017918
Hon.	Espaillat	Adriano		H	NY13	2016	6/15/2017	10016657
Hon.	Espaillat	Adriano		X	NY13	2016	5/22/2017	30003203
	Espinoza	Maria L.		C	TX07	2016	2/4/2016	10009531
Hon.	Esty	Elizabeth H.		O	CT05	2016	8/11/2017	10016087
Hon.	Esty	Elizabeth H.		X	CT05	2016	5/8/2017	30002943
	Evans	Dwight		C	PA02	2016	12/1/2016	10014305
Hon.	Evans	Dwight		O	PA02	2016	5/15/2017	10015662
Mr.	Evans	Hugh D.	Jr.	C	NV02	2016	5/4/2016	10010912
	Evans	Robert S.		D	CA06	2016	3/23/2016	9108494
	Evers	Greg		C	FL01	2016	7/29/2016	9109735
	Evers	Greg		X	FL01	2016	5/12/2016	9108779
	Faddis	Charles S.		A	MD05	2016	4/29/2016	9109382
	Faddis	Charles S.		C	MD05	2016	4/7/2016	9109379
	Fareed	Justin		C	CA24	2016	6/1/2016	9109401
Hon.	Farenthold	Blake		O	TX27	2016	8/10/2017	10018385
Hon.	Farenthold	Blake		X	TX27	2016	6/12/2017	9111238
Mr.	Faso	John J		A	NY19	2016	9/20/2016	10014041
Mr.	Faso	John J		A	NY19	2016	12/9/2016	10014334
Mr.	Faso	John J		C	NY19	2016	5/15/2016	10011464
Hon.	Faso	John J.		H	NY19	2016	4/9/2017	10015051
Hon.	Fattah	Chaka		T	PA02	2016	8/24/2016	10013911
	Faust	Rev. Danil Ezekiel		D	LA01	2016	8/31/2016	40000638
	Fedalei	Christopher		C	SC04	2016	2/21/2016	10009644
	Feigenbaum	Martin Alan		C	FL23	2016	5/10/2016	10011310
	Feigenbaum	Martin Alan		D	FL23	2016	2/9/2016	40000459
Hon.	Ferguson	A. Drew	IV	A	GA03	2016	8/1/2017	10018346
Hon.	Ferguson	A. Drew	IV	A	GA03	2016	10/26/2017	10019185
Hon.	Ferguson	A. Drew	IV	H	GA03	2016	5/12/2017	10014980
	Ferguson	Anderson Drew	IV	A	GA03	2016	12/16/2016	10014357
	Ferguson	Anderson Drew	IV	C	GA03	2016	4/1/2016	10009755
	Ferrer Rios	Hector		C	PR00	2016	3/8/2016	10009710
	Ferrer Rios	Hector		D	PR00	2016	3/2/2016	40000484
	Ficker	Robin K. A.		C	MD06	2016	3/30/2016	9108518
Mr.	Filak	Michael A.		C	TX03	2016	6/2/2016	9109427
Mr.	Filak	Michael A.		W		2016		9109414
	Fitzpatrick	Brian		C	PA08	2016	3/25/2016	10009676
	Fitzpatrick	Brian		X	PA08	2016	3/7/2016	30001739
Hon.	Fitzpatrick	Brian		H	PA08	2016	6/14/2017	10015948
Hon.	Fitzpatrick	Brian		X	PA08	2016	5/22/2017	30003222
	Fitzpatrick	Roger		C	GA09	2016	4/18/2016	10010189
	Flanagan	Jack		C	NH02	2016	5/16/2016	10011675
	Flanegan	Charles Edward	Jr	C	GA03	2016	5/2/2016	9108683
Hon.	Fleischmann	Charles J. "Chuck"		O	TN03	2016	5/15/2017	9111044
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2016	3/1/2016	9108386
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2016	3/16/2016	9108451
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2016	4/27/2016	9108650
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2016	5/24/2016	9109042
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2016	6/13/2016	9109478
Hon.	Fleischmann	Charles J. "Chuck"		P	TN03	2016	7/11/2016	9109618
