Prefix	Last	First	Suffix	FilingType	StateDst	Year	FilingDate	DocID
Hon.	Chu	Judy		P	CA27	2018	11/21/2018	20010661
Hon.	Chu	Judy		P	CA27	2018	12/16/2018	20010834
	Chubb	Larry		D	IN01	2018	4/16/2018	40001187
Mr.	Ciardullo	Joseph J		C	NY17	2018	7/18/2018	10024197
Hon.	Cicilline	David N.		O	RI01	2018	5/15/2019	10027855
	Cisneros	Gilbert		C	CA39	2018	8/13/2018	10021173
	Cisneros	Gilbert		X	CA39	2018	5/22/2018	30004047
Hon.	Cisneros	Gilbert		H	CA39	2018	8/13/2019	10026068
Hon.	Cisneros	Gilbert		X	CA39	2018	4/19/2019	30005206
Hon.	Clark	Katherine M.		O	MA05	2018	7/31/2019	10026936
Hon.	Clark	Katherine M.		P	MA05	2018	2/14/2018	20008967
Hon.	Clark	Katherine M.		P	MA05	2018	4/3/2018	20009223
Hon.	Clark	Katherine M.		P	MA05	2018	5/8/2018	20009482
Hon.	Clark	Katherine M.		P	MA05	2018	5/8/2018	20009485
Hon.	Clark	Katherine M.		P	MA05	2018	10/4/2018	20010411
Hon.	Clark	Katherine M.		P	MA05	2018	11/19/2018	20010697
Hon.	Clark	Katherine M.		P	MA05	2018	12/21/2018	20010880
Hon.	Clark	Katherine M.		X	MA05	2018	5/8/2019	30005388
Hon.	Clarke	Yvette D.		O	NY09	2018	8/8/2019	10028972
Hon.	Clarke	Yvette D.		X	NY09	2018	5/21/2019	9114766
	Clarkson	Gavin		C	NM02	2018	5/4/2018	10021223
	Clarkson	Gavin		X	NM02	2018	2/13/2018	9112419
Hon.	Clay	Wm. Lacy		O	MO01	2018	5/9/2019	9114967
Hon.	Cleaver	Emanuel		O	MO05	2018	5/15/2019	10025770
	Clegg	David J.		C	NY19	2018	5/14/2018	10022648
	Clements	Paul Colin		C	MI06	2018	5/8/2018	10021571
	Clemmons	Christopher Kelly		D	KS03	2018	4/18/2018	9112698
	Clemmons	Christopher Kelly		D	KS03	2018	4/19/2018	40001191
	Cline	Benjamin Lee		C	VA06	2018	9/13/2018	10024668
Hon.	Cline	Benjamin Lee		H	VA06	2018	5/15/2019	10027212
	Cloud	Michael		C	TX27	2018	1/10/2019	10025037
	Cloud	Michael		O	TX27	2018	5/15/2019	10026740
Hon.	Clyburn	James E.		O	SC06	2018	5/14/2019	10026192
Ms.	Cobb	Tedra Lynne		C	NY21	2018	5/15/2018	10023057
	Cobert	Mitchell		C	NJ11	2018	5/10/2018	9112917
	Cockburn	Leslie		C	VA05	2018	5/15/2018	9112916
	Cockburn	Leslie		W		2018		9114202
	Coffman	Robert (Bob) Paul		W		2018		9112706
	Cohen	Lawrence		D	OH12	2018	2/13/2018	40001126
Hon.	Cohen	Steve		O	TN09	2018	5/15/2019	10026098
Hon.	Cohen	Steve		P	TN09	2018	1/10/2018	20008720
Hon.	Cohen	Steve		P	TN09	2018	1/31/2018	20008848
Hon.	Cohen	Steve		P	TN09	2018	2/1/2018	20008858
Hon.	Cohen	Steve		P	TN09	2018	2/27/2018	20009040
Hon.	Cohen	Steve		P	TN09	2018	3/12/2018	20009122
Hon.	Cohen	Steve		P	TN09	2018	6/13/2018	20009726
Hon.	Cohen	Steve		P	TN09	2018	8/8/2018	20010056
Hon.	Cohen	Steve		P	TN09	2018	8/17/2018	20010123
Hon.	Cohen	Steve		P	TN09	2018	8/22/2018	20010149
Hon.	Cohen	Steve		P	TN09	2018	8/27/2018	20010169
Hon.	Cohen	Steve		P	TN09	2018	9/11/2018	20010262
Hon.	Cohen	Steve		P	TN09	2018	10/18/2018	20010500
Hon.	Cohen	Steve		P	TN09	2018	11/5/2018	20010604
Hon.	Cohen	Steve		P	TN09	2018	11/29/2018	20010743
Hon.	Cohen	Steve		P	TN09	2018	11/29/2018	20010744
Hon.	Cole	Tom		O	OK04	2018	5/14/2019	10026409
Hon.	Cole	Tom		P	OK04	2018	5/9/2018	9112820
Hon.	Cole	Tom		P	OK04	2018	9/26/2018	9114009
	Coleman	Andy		C	OK01	2018	5/6/2018	10021669
Hon.	Coleman	Bonnie Watson		O	NJ12	2018	5/15/2019	9114998
Ms.	Coleman	N/A D.		C	NC02	2018	7/25/2018	10024218
	Collias	Gina  Rockey		C	NC10	2018	3/18/2018	10020023
	Collica	Chip		W	PA15	2018	4/24/2018	6353
	Collier	Erin		C	NY19	2018	5/15/2018	10021713
Hon.	Collins	Chris		O	NY27	2018	4/29/2019	9114969
Hon.	Collins	Chris		P	NY27	2018	3/20/2018	9112567
Hon.	Collins	Chris		P	NY27	2018	6/5/2018	9113297
Hon.	Collins	Chris		P	NY27	2018	6/25/2018	9113455
Hon.	Collins	Chris		P	NY27	2018	11/14/2018	9114169
Hon.	Collins	Doug		O	GA09	2018	5/13/2019	10026777
	Collins	Joe Edward		W		2018		9114275
	Colombo	Nathan		W		2018		9113919
	Colvin	Jesse		C	MD01	2018	6/28/2018	10024078
	Combee	Neil		C	FL15	2018	7/12/2018	10024146
Mrs.	Combs	Gwendolynn Millen		C	AR02	2018	5/14/2018	10022268
	Comegys	Christopher Scott		W		2018		9112644
Hon.	Comer	James		O	KY01	2018	5/10/2019	10026971
Hon.	Comer	James		P	KY01	2018	2/7/2018	9112403
Hon.	Comer	James		P	KY01	2018	3/6/2018	9112530
Hon.	Comer	James		P	KY01	2018	4/13/2018	9112655
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	1/3/2018	20008668
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	1/3/2018	20008668
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	1/27/2018	20008822
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	1/27/2018	20008822
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	3/19/2018	20009156
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	3/19/2018	20009156
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	4/19/2018	20009342
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	4/19/2018	20009342
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	6/4/2018	20009673
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	6/4/2018	20009673
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	6/11/2018	20009718
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	6/11/2018	20009718
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	6/25/2018	20009789
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	7/26/2018	20009961
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	8/1/2018	20009995
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	8/1/2018	20010004
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	8/6/2018	20010036
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	8/8/2018	20010057
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	9/2/2018	20010199
Hon.	Comstock	Barbara J Honorable		P	VA10	2018	9/12/2018	20010276
Hon.	Conaway	K. Michael		O	TX11	2018	8/13/2019	10026011
Hon.	Conaway	K. Michael		P	TX11	2018	1/4/2018	20008658
Hon.	Conaway	K. Michael		P	TX11	2018	2/2/2018	20008867
Hon.	Conaway	K. Michael		P	TX11	2018	3/2/2018	20009063
Hon.	Conaway	K. Michael		P	TX11	2018	3/6/2018	20009095
Hon.	Conaway	K. Michael		P	TX11	2018	4/3/2018	20009212
Hon.	Conaway	K. Michael		P	TX11	2018	5/10/2018	20009504
Hon.	Conaway	K. Michael		P	TX11	2018	6/4/2018	20009664
Hon.	Conaway	K. Michael		P	TX11	2018	7/9/2018	20009819
Hon.	Conaway	K. Michael		P	TX11	2018	8/10/2018	20010072
Hon.	Conaway	K. Michael		P	TX11	2018	9/4/2018	20010197
Hon.	Conaway	K. Michael		P	TX11	2018	10/4/2018	20010415
Hon.	Conaway	K. Michael		P	TX11	2018	11/12/2018	20010637
Hon.	Conaway	K. Michael		P	TX11	2018	12/5/2018	20010775
Hon.	Conaway	K. Michael		X	TX11	2018	5/6/2019	30005324
Dr.	Conner	Phillip		W		2018		9113912
Hon.	Connolly	Gerald E.		O	VA11	2018	5/8/2019	10026076
Hon.	Connolly	Gerald E.		P	VA11	2018	1/6/2018	20008693
Hon.	Connolly	Gerald E.		P	VA11	2018	4/9/2018	20009262
Hon.	Connolly	Gerald E.		P	VA11	2018	7/24/2018	20009946
Hon.	Connolly	Gerald E.		P	VA11	2018	10/13/2018	20010476
	Conyers	Ian		C	MI13	2018	7/18/2018	10024207
Hon.	Cook	Paul		O	CA08	2018	5/7/2019	10026583
	Cooper	Dave		C	GA09	2018	4/14/2018	10020153
	Cooper	James L.	III	D	GA08	2018	9/25/2018	9113984
Hon.	Cooper	Jim		G	TN05	2018	4/9/2018	9112746
Hon.	Cooper	Jim		O	TN05	2018	6/12/2019	10026923
Hon.	Cooper	Jim		X	TN05	2018	5/8/2019	30005383
Mr.	Coppola	Sergio	II	A	VA06	2018	4/26/2018	10020500
Mr.	Coppola	Sergio	II	C	VA06	2018	4/17/2018	10020489
	Corbin-Johnson	Shavonnia		C	PA04	2018	5/21/2018	10023559
Dr.	Corby-O'Neill	Ruby		C	CT05	2018	6/21/2018	10023855
Hon.	Correa	Jose Luis (Lou) Mr		O	CA46	2018	5/15/2019	10027221
	Cortes Barragan	Rodolfo		C	CA40	2018	9/11/2018	10024616
Hon.	Costa	Jim M.		O	CA16	2018	5/15/2019	10026885
	Costello	Fredrick William		W		2018		9113791
	Cottrell	Dana		D	FL11	2018	4/17/2018	9112697
Mrs.	Cottrell	Dana		C	FL11	2018	7/12/2018	10024169
	Counsil	Gordon Joe		C	ID01	2018	2/11/2018	10019822
Hon.	Courtney	Joe		O	CT02	2018	5/10/2019	10026065
Mr.	Cowen	Martin  Lindsey	III	C	GA13	2018	4/4/2018	10020019
Mr.	Cowen	Martin Lindsey	III	A	GA13	2018	5/14/2019	10027511
Mr.	Cox	Terrance John (Tj)		X	CA21	2018	5/10/2019	30005439
Mr.	Cox	TJ John (Tj)		A	CA21	2018	8/13/2019	10028970
Mr.	Cox	TJ John (Tj)		A	CA21	2018	11/15/2019	10030023
Mr.	Cox	TJ John (Tj)		A	CA21	2018	11/15/2019	10030024
Mr.	Cox	TJ John (Tj)		C	CA21	2018	5/15/2018	10022358
Mr.	Cox	TJ John (Tj)		H	CA21	2018	8/13/2019	10027115
	Craig	Angela Dawn		C	MN02	2018	5/8/2018	9112930
Hon.	Craig	Angela Dawn		O	MN02	2018	5/15/2019	9114970
	Crary	James "Jim"		W		2018		9113843
	Crawford	Dennis P.		C	NE01	2018	4/27/2018	10020982
Hon.	Crawford	Eric A. "Rick"		O	AR01	2018	5/15/2019	10027287
Hon.	Crenshaw	Daniel		A	TX02	2018	8/12/2019	10029060
Hon.	Crenshaw	Daniel		A	TX02	2018	12/18/2019	10032279
Hon.	Crenshaw	Daniel		A	TX02	2018	2/11/2020	10033620
Hon.	Crenshaw	Daniel		H	TX02	2018	8/12/2019	10027676
Hon.	Crenshaw	Daniel		X	TX02	2018	5/14/2019	30005634
Mr.	Crenshaw	Daniel		C	TX02	2018	8/12/2018	10024428
Mr.	Crider	Michael R.		W		2018		9113977
Hon.	Crist	Charlie		O	FL13	2018	5/15/2019	10026006
	Crochetiere	Bruce		C	NH01	2018	5/30/2018	10023738
	Crossey	Michael J.		W	PA18	2018	5/4/2018	6381
	Crow	Jason		C	CO06	2018	8/1/2018	9113604
	Crow	Jason		X	CO06	2018	5/24/2018	9113150
Hon.	Crow	Jason		H	CO06	2018	8/12/2019	10029018
Hon.	Crow	Jason		X	CO06	2018	5/3/2019	9114600
	Crowley	John		D	FL14	2018	4/24/2018	40001192
Hon.	Cuellar	Henry		O	TX28	2018	5/7/2019	10026232
Hon.	Culberson	John Abney		P	TX07	2018	9/5/2018	9113744
	Cullop	Benjamin Niel		W		2018		9113924
	Cumings	Christopher Charles		D	AK00	2018	10/11/2018	9114082
	Cummings	Daniel Clyde		D	WY00	2018	10/24/2018	9114117
	Cummings	Dave		C	FL18	2018	4/16/2018	10020383
Hon.	Cummings	Elijah E.		A	MD07	2018	5/13/2019	10027460
Hon.	Cummings	Elijah E.		O	MD07	2018	5/13/2019	10026296
	Cunningham	Joe		C	SC01	2018	12/13/2018	10024966
Hon.	Cunningham	Joe		H	SC01	2018	5/15/2019	10027589
	Cunningham	William		C	NJ02	2018	5/18/2018	9112936
	Cunningham	William		X	NJ02	2018	2/12/2018	30003911
Hon.	Curbelo	Carlos		P	FL26	2018	1/16/2018	20008747
Hon.	Curbelo	Carlos		P	FL26	2018	1/16/2018	20008747
Hon.	Curbelo	Carlos		P	FL26	2018	2/5/2018	20008890
Hon.	Curbelo	Carlos		P	FL26	2018	2/5/2018	20008890
Hon.	Curbelo	Carlos		P	FL26	2018	3/27/2018	20009192
Hon.	Curbelo	Carlos		P	FL26	2018	3/27/2018	20009192
Hon.	Curbelo	Carlos		P	FL26	2018	3/27/2018	20009193
Hon.	Curbelo	Carlos		P	FL26	2018	3/27/2018	20009193
Hon.	Curbelo	Carlos		P	FL26	2018	5/1/2018	20009415
Hon.	Curbelo	Carlos		P	FL26	2018	5/1/2018	20009415
Hon.	Curbelo	Carlos		P	FL26	2018	5/23/2018	20009624
Hon.	Curbelo	Carlos		P	FL26	2018	5/23/2018	20009624
Hon.	Curbelo	Carlos		P	FL26	2018	6/22/2018	20009780
Hon.	Curbelo	Carlos		P	FL26	2018	7/23/2018	20009939
Hon.	Curbelo	Carlos		P	FL26	2018	8/1/2018	20009997
Hon.	Curbelo	Carlos		P	FL26	2018	8/1/2018	20010003
Hon.	Curbelo	Carlos		P	FL26	2018	8/2/2018	20010011
Hon.	Curbelo	Carlos		P	FL26	2018	8/2/2018	20010012
Hon.	Curbelo	Carlos		P	FL26	2018	8/13/2018	20010073
Hon.	Curbelo	Carlos		P	FL26	2018	9/25/2018	20010329
Hon.	Curbelo	Carlos		P	FL26	2018	10/3/2018	20010359
Hon.	Curtis	John		O	UT03	2018	7/23/2019	10025607
Hon.	Curtis	John		X	UT03	2018	4/9/2019	30005146
	Cutright	Judith		C	TX27	2018	7/6/2018	10024118
	Dady	Sara		C	IL16	2018	9/11/2018	10024675
	Dahm	Nathan		C	OK01	2018	5/14/2018	10022697
	D'Alessandro	Pete		C	IA03	2018	5/13/2018	10022108
	Daly	Paul		C	CO01	2018	2/10/2019	10025169
	Daly	Paul		D	CO01	2018	4/25/2018	9112717
	Daly	Paul		W	CO01	2018	2/11/2019	6609
	Das	Abhijit Beej		C	MA03	2018	5/16/2018	10023368
	David	Dan E.		C	PA15	2018	4/13/2018	10020123
	David	Daniel E.		X	PA15	2018	2/13/2018	9112420
	David	Steven		C	TX08	2018	9/13/2018	10024689
	Davids	Sharice		C	KS03	2018	5/15/2018	10022551
Hon.	Davids	Sharice		A	KS03	2018	3/19/2019	9114486
Hon.	Davids	Sharice		H	KS03	2018	7/14/2019	10028721
Hon.	Davids	Sharice		X	KS03	2018	5/13/2019	9114640
Mr.	Davidson	DeMarco Kaureen		C	MO01	2018	4/24/2018	10020898
	Davidson	Margo		A	PA05	2018	4/23/2018	9112687
	Davidson	Margo		C	PA05	2018	4/16/2018	9112662
Dr.	Davidson	Robert Michael		C	MI02	2018	5/15/2018	10021082
Hon.	Davidson	Warren		O	OH08	2018	5/12/2019	10027240
Hon.	Davidson	Warren		P	OH08	2018	10/10/2018	20010466
	Davis	Adam		D	UT01	2018	3/27/2018	9112590
Hon.	Davis	Danny K.		G	IL07	2018	4/9/2018	9112745
Hon.	Davis	Danny K.		O	IL07	2018	6/27/2019	10028417
Hon.	Davis	Danny K.		X	IL07	2018	5/17/2019	9114715
	Davis	John Timothy		W		2018		9114182
	Davis	Melissa		C	GA07	2018	12/31/2018	10025018
	Davis	Patrick		C	NM01	2018	4/18/2018	10020510
	Davis	Paul E.		C	WV03	2018	2/18/2018	10019900
	Davis	Paul T.		C	KS02	2018	5/7/2018	10020969
	Davis	Richmond		C	MD07	2018	5/2/2018	9112748
Hon.	Davis	Rodney		O	IL13	2018	5/9/2019	10026527
Hon.	Davis	Susan A.		O	CA53	2018	5/15/2019	10026210
Hon.	Davis	Susan A.		P	CA53	2018	3/28/2018	20009128
Hon.	Davis	Susan A.		P	CA53	2018	6/15/2018	20009708
Hon.	Davis	Susan A.		P	CA53	2018	11/16/2018	20010664
	Daw	Brad		W		2018		9113842
	De La Fuente	Ricardo		C	FL24	2018	6/7/2018	10023887
	De La Torre	John Farmer		X	MO07	2018	5/25/2018	30004608
	De Neufville	Peter		C	NJ11	2018	5/7/2018	10021806
Mr.	Dean	Glen		D	TN05	2018	5/9/2018	9112796
	Dean	Madeleine		A	PA04	2018	9/27/2018	9114004
	Dean	Madeleine		C	PA04	2018	4/20/2018	9112670
Hon.	Dean	Madeleine		H	PA04	2018	5/15/2019	10026558
	DeBono	Dan		C	NY03	2018	7/6/2018	10020477
	Deen	Sam Alan		W		2018		9113841
Hon.	DeFazio	Peter A.		O	OR04	2018	5/8/2019	10026850
Hon.	DeGette	Diana		O	CO01	2018	8/2/2019	10026091
Hon.	DeGette	Diana		X	CO01	2018	5/21/2019	9114770
	Degrow	Richie		C	TX10	2018	2/16/2018	10019895
Hon.	Delaney	John K.		P	MD06	2018	1/30/2018	9112341
Hon.	Delaney	John K.		P	MD06	2018	2/7/2018	9112402
Hon.	Delaney	John K.		P	MD06	2018	2/23/2018	9112480
Hon.	Delaney	John K.		P	MD06	2018	3/16/2018	9112566
Hon.	Delaney	John K.		P	MD06	2018	3/23/2018	9112586
Hon.	Delaney	John K.		P	MD06	2018	4/11/2018	9112654
Hon.	Delaney	John K.		P	MD06	2018	4/20/2018	9112678
Hon.	Delaney	John K.		P	MD06	2018	5/9/2018	9112819
Hon.	Delaney	John K.		P	MD06	2018	5/22/2018	9113121
Hon.	Delaney	John K.		P	MD06	2018	6/8/2018	9113333
Hon.	Delaney	John K.		P	MD06	2018	6/29/2018	9113471
Hon.	Delaney	John K.		P	MD06	2018	7/19/2018	9113537
Hon.	Delaney	John K.		P	MD06	2018	8/3/2018	9113619
Hon.	Delaney	John K.		P	MD06	2018	8/15/2018	9113688
Hon.	Delaney	John K.		P	MD06	2018	8/20/2018	9113705
Hon.	Delaney	John K.		P	MD06	2018	8/20/2018	9113706
Hon.	Delaney	John K.		P	MD06	2018	9/17/2018	9113868
Hon.	Delaney	John K.		P	MD06	2018	9/17/2018	9113869
Hon.	Delaney	John K.		P	MD06	2018	9/28/2018	9114013
Hon.	Delaney	John K.		P	MD06	2018	10/16/2018	9114095
Hon.	Delaney	John K.		P	MD06	2018	11/1/2018	9114143
Hon.	Delaney	John K.		P	MD06	2018	11/9/2018	9114158
Hon.	Delaney	John K.		P	MD06	2018	11/27/2018	9114200
Hon.	Delaney	John K.		P	MD06	2018	1/2/2019	9114271
Hon.	DeLauro	Rosa L.		O	CT03	2018	6/13/2019	10028493
Hon.	DeLauro	Rosa L.		X	CT03	2018	5/17/2019	9114713
Hon.	DelBene	Suzan K.		O	WA01	2018	5/15/2019	10025731
Hon.	DelBene	Suzan K.		P	WA01	2018	1/10/2018	20008671
Hon.	DelBene	Suzan K.		P	WA01	2018	2/16/2018	20008895
Hon.	DelBene	Suzan K.		P	WA01	2018	3/6/2018	20009074
Hon.	DelBene	Suzan K.		P	WA01	2018	4/13/2018	20009226
Hon.	DelBene	Suzan K.		P	WA01	2018	5/15/2018	20009428
Hon.	DelBene	Suzan K.		P	WA01	2018	6/15/2018	20009672
Hon.	DelBene	Suzan K.		P	WA01	2018	7/15/2018	20009823
Hon.	DelBene	Suzan K.		P	WA01	2018	8/29/2018	20010014
Hon.	DelBene	Suzan K.		P	WA01	2018	9/14/2018	20010208
Hon.	DelBene	Suzan K.		P	WA01	2018	10/16/2018	20010399
Hon.	DelBene	Suzan K.		P	WA01	2018	11/16/2018	20010582
Hon.	DelBene	Suzan K.		P	WA01	2018	12/15/2018	20010766
	Delgado	Antonio		C	NY19	2018	5/9/2018	10020673
Hon.	Delgado	Antonio		H	NY19	2018	5/14/2019	10026103
	Della Pia	Max Harold		C	NY23	2018	5/26/2018	10023751
	Demapan	Angel Aldan		C	MP01	2018	9/18/2018	10024728
Mr.	Demartini	Frank T.		C	CA43	2018	4/17/2018	10020496
Hon.	Demings	Valdez 'Val'		O	FL10	2018	5/15/2019	10027787
	Denney	Audrey L.		C	CA01	2018	2/17/2018	10019815
	Denning	Richard Francis		W		2018		9112895
Hon.	Dent	Charles W.		T	PA15	2018	5/30/2018	10023458
	Depaul	Monica Paige		W	FL04	2018	6/6/2018	6429
	Depizzo	Christopher		C	OH13	2018	9/9/2018	10024660
	Desai	Chintan		C	AR01	2018	5/14/2018	10022528
Hon.	DeSantis	Ron		T	FL06	2018	10/31/2018	9114128
Hon.	Desaulnier	Mark		O	CA11	2018	5/10/2019	10026293
	Desjadon	Michael		C	VA06	2018	4/18/2018	10020620
Hon.	DesJarlais	Scott		O	TN04	2018	5/13/2019	10027193
	Deters	Brian		C	IL18	2018	4/18/2018	10020607
Hon.	Deutch	Theodore E.		O	FL22	2018	8/4/2019	10028013
Hon.	Deutch	Theodore E.		X	FL22	2018	5/15/2019	30005815
	Devito	Michael	Jr.	C	NY11	2018	5/15/2018	10023293
Mr.	Devor	Thomas Christian		C	TX07	2018	11/28/2018	10024963
	Dewitt	Justin		C	LA06	2018	4/17/2018	10020515
Hon.	Diaz-Balart	Mario		O	FL25	2018	4/29/2019	10026018
Hon.	Diaz-Balart	Mario		P	FL25	2018	5/15/2018	20009534
	Diemand	Larry L.		W		2018		9113929
	Diffendal	Jennifer		W		2018		9112705
	Diganvker	Jitendra JD		C	IL08	2018	10/3/2018	10024832
	Dightman	Douglas		C	WA06	2018	6/22/2018	10024040
	Dilks	Paul E.		C	NJ01	2018	5/15/2018	10022272
	Dillard	Godfrey J.	Sr	W		2018		9112756
	Dilley	Brenden		W		2018		9114031
	Dillon	Patrick		D	WA08	2018	6/27/2018	40001276
Dr.	Dimasi	Elaine		C	NY01	2018	4/24/2018	10020894
Dr.	Ding	Eric		C	PA10	2018	5/7/2018	10021681
	Dinge	Dennis		W		2018		9113882
Hon.	Dingell	Debbie		O	MI12	2018	5/14/2019	10025843
Hon.	Dingell	Debbie		P	MI12	2018	1/10/2018	20008653
Hon.	Dingell	Debbie		P	MI12	2018	1/10/2018	20008653
Hon.	Dingell	Debbie		P	MI12	2018	2/1/2018	20008859
Hon.	Dingell	Debbie		P	MI12	2018	2/1/2018	20008859
Hon.	Dingell	Debbie		P	MI12	2018	3/1/2018	20009051
Hon.	Dingell	Debbie		P	MI12	2018	3/1/2018	20009051
Hon.	Dingell	Debbie		P	MI12	2018	3/8/2018	20009091
Hon.	Dingell	Debbie		P	MI12	2018	3/8/2018	20009091
Hon.	Dingell	Debbie		P	MI12	2018	3/20/2018	20009160
Hon.	Dingell	Debbie		P	MI12	2018	3/20/2018	20009160
Hon.	Dingell	Debbie		P	MI12	2018	4/18/2018	20009323
Hon.	Dingell	Debbie		P	MI12	2018	4/18/2018	20009323
Hon.	Dingell	Debbie		P	MI12	2018	4/26/2018	20009378
Hon.	Dingell	Debbie		P	MI12	2018	4/26/2018	20009378
Hon.	Dingell	Debbie		P	MI12	2018	5/3/2018	20009412
Hon.	Dingell	Debbie		P	MI12	2018	5/3/2018	20009412
Hon.	Dingell	Debbie		P	MI12	2018	5/16/2018	20009570
Hon.	Dingell	Debbie		P	MI12	2018	5/16/2018	20009570
Hon.	Dingell	Debbie		P	MI12	2018	6/3/2018	20009650
Hon.	Dingell	Debbie		P	MI12	2018	6/3/2018	20009650
Hon.	Dingell	Debbie		P	MI12	2018	6/19/2018	20009722
Hon.	Dingell	Debbie		P	MI12	2018	7/24/2018	20009911
Hon.	Dingell	Debbie		P	MI12	2018	8/1/2018	20009986
Hon.	Dingell	Debbie		P	MI12	2018	8/9/2018	20010050
Hon.	Dingell	Debbie		P	MI12	2018	8/23/2018	20010137
Hon.	Dingell	Debbie		P	MI12	2018	9/6/2018	20010206
Hon.	Dingell	Debbie		P	MI12	2018	9/18/2018	20010314
Hon.	Dingell	Debbie		P	MI12	2018	10/11/2018	20010447
Hon.	Dingell	Debbie		P	MI12	2018	10/30/2018	20010555
Hon.	Dingell	Debbie		P	MI12	2018	11/19/2018	20010662
Hon.	Dingell	Debbie		P	MI12	2018	12/4/2018	20010768
Mr.	DiNicola	Ronald A.		C	PA16	2018	4/16/2018	10020177
	Dipizio	Rosanne		W	NY26	2018	4/20/2018	6335
	Disanto	Delina		C	AZ04	2018	4/30/2018	10021198
	Doane	Raymon Anthony		D	CO01	2018	5/23/2018	9113223
Hon.	Doggett	Lloyd		O	TX35	2018	7/17/2019	10025589
Hon.	Doggett	Lloyd		P	TX35	2018	1/3/2018	20008659
Hon.	Doggett	Lloyd		P	TX35	2018	3/5/2018	20009070
Hon.	Doggett	Lloyd		P	TX35	2018	4/5/2018	20009233
Hon.	Doggett	Lloyd		P	TX35	2018	5/8/2018	20009478
Hon.	Doggett	Lloyd		P	TX35	2018	6/6/2018	20009688
Hon.	Doggett	Lloyd		P	TX35	2018	7/5/2018	20009841
Hon.	Doggett	Lloyd		P	TX35	2018	8/14/2018	20010096
Hon.	Doggett	Lloyd		P	TX35	2018	9/5/2018	20010220
Hon.	Doggett	Lloyd		P	TX35	2018	10/5/2018	20010423
Hon.	Doggett	Lloyd		P	TX35	2018	11/6/2018	20010616
Hon.	Doggett	Lloyd		P	TX35	2018	12/4/2018	20010765
Hon.	Doggett	Lloyd		X	TX35	2018	4/29/2019	30005233
	Donnelly	Tim		C	CA08	2018	5/19/2018	10023318
	Dosev	Cris		C	FL01	2018	5/15/2018	10023253
	Doty	Sally		C	MS03	2018	2/25/2018	10019827
	Douglas	Amanda		C	OK01	2018	5/15/2018	10022972
	Douglas	Amanda		D	OK01	2018	4/19/2018	9112696
	Douglas	Dion A.		D	IN05	2018	1/31/2018	40001104
Mr.	Dove	Jeffery Anthony	Jr.	C	VA11	2018	5/17/2018	10023376
Dr.	Dowling	Sandra Elaine		C	AZ08	2018	6/24/2018	10023872
	Doyle	Marge		C	CA08	2018	6/19/2018	10024012
Hon.	Doyle	Michael F.		O	PA18	2018	5/14/2019	10026386
	Driessen	Ken		D	WI07	2018	7/6/2018	9113486
	Driskell	Gretchen		C	MI07	2018	5/15/2018	10022991
	Duck	Andrew James		C	MD06	2018	5/25/2018	10023755
Hon.	Duffy	Sean P.		A	WI07	2018	10/17/2019	10029719
Hon.	Duffy	Sean P.		O	WI07	2018	8/12/2019	10027342
Hon.	Duffy	Sean P.		X	WI07	2018	5/13/2019	30005507
Hon.	Duffy	Sean P.		X	WI07	2018	6/14/2019	30005960
Hon.	Duffy	Sean P.		X	WI07	2018	7/12/2019	30006020
	Dugdale	Sean		W	IN05	2018	5/22/2018	6400
	Dunaway	Kellin Lynn		W		2018		9112724
	Dunbar	Cynthia		C	VA06	2018	5/15/2018	10023152
Hon.	Duncan	Jeff		O	SC03	2018	5/15/2019	10027088
Hon.	Duncan	Jeff		P	SC03	2018	1/10/2018	9112278
Hon.	Duncan	Jeff		P	SC03	2018	1/18/2018	9112301
Hon.	Duncan	Jeff		P	SC03	2018	2/6/2018	9112399
	Duncan	John Wesley		W	TX06	2018	6/6/2018	6418
	Dunham	Gregory Paul		C	OH11	2018	4/2/2018	10020103
	Dunkley	Jonathan		C	AR02	2018	4/22/2018	10020802
	Dunn	Lloyd		D	TN06	2018	9/13/2018	9113863
	Dunn	Morgan		C	MS03	2018	10/3/2018	10024678
Hon.	Dunn	Neal P.		P	FL02	2018	4/9/2018	9112638
Hon.	Dunn	Neal P.		P	FL02	2018	9/11/2018	20010232
Hon.	Dunn	Neal Patrick MD, Facs		O	FL02	2018	8/12/2019	10026365
